timestamp,ghi,dni,dhi,temp_air,wind_speed,Power_Simulated,Power_Actual,Error,beta,cv
2019-01-01 17:00:00+00:00,250.8973684580122,814.316371694507,42.65008109983387,7.0,2.7,15.563082639787073,9.3233099442,6.239772695587073,0.0,0.0
2019-01-01 17:05:00+00:00,268.0262303744308,841.4194013093526,44.22490199655781,7.0,2.7,16.34842364674598,9.7789407184,6.569482928345981,0.0,0.0
2019-01-01 17:10:00+00:00,277.5545637528247,835.4544807599425,44.570981092194245,7.3,2.7,16.54026496904583,10.985486364,5.554778605045827,0.0,0.0
2019-01-01 17:15:00+00:00,293.793488041028,858.1189172883114,45.95578072707569,7.3,2.7,17.250941659048518,11.663020258,5.5879214010485185,0.0,0.0
2019-01-01 17:20:00+00:00,303.2115856150416,854.992351920346,45.49689542024996,7.7,2.6,17.431180423999486,11.3265114,6.104669023999484,0.0,0.0
2019-01-01 17:25:00+00:00,318.568288165135,874.1684249937907,46.703050139605786,7.7,2.6,18.076194509563578,12.126257704,5.9499368055635795,0.0,0.0
2019-01-01 17:30:00+00:00,328.887594266047,871.8093682538636,47.44663973970557,8.1,2.5,18.295117179475287,12.828049451999998,5.467067727475287,0.0,0.0
2019-01-01 17:35:00+00:00,343.41433147030864,888.1590381958725,48.531373017893706,8.1,2.5,18.88208824142314,13.102138192000002,5.779950049423137,0.0,0.0
2019-01-01 17:40:00+00:00,352.5438114804798,870.7344379117325,53.43714025524641,8.4,2.4000000000000004,18.96675010824154,13.562008316,5.404741792241543,0.0,0.0
2019-01-01 17:45:00+00:00,366.19536452432845,884.5104004122135,54.498984048652304,8.4,2.4000000000000004,19.495690408392402,13.822971634000002,5.672718774392401,0.0,0.0
2019-01-01 17:50:00+00:00,375.20053731492214,884.948684034287,55.3961017151727,8.8,2.3000000000000003,19.729471916934898,13.918213022,5.811258894934899,0.0,0.0
2019-01-01 17:55:00+00:00,387.9807610356277,896.8402849690052,56.35807046096115,8.8,2.3000000000000003,20.211078090966378,14.331474644,5.87960344696638,0.0,0.0
2019-01-01 18:00:00+00:00,396.8570153178436,897.2824355048558,56.35350565206126,9.1,2.2,20.40854420873989,14.685693179999998,5.722851028739893,0.0,0.0
2019-01-01 18:05:00+00:00,408.76715879353446,907.5728060723222,57.21152306873101,9.1,2.2,20.84586488065873,15.219048052,5.626816828658733,0.0,0.0
2019-01-01 18:10:00+00:00,413.4687561223536,897.6686002011862,57.31595573257418,9.4,2.1,20.83847839368941,15.697870718,5.140607675689411,0.0,0.0
2019-01-01 18:15:00+00:00,424.4007145505505,906.4806386102367,58.08205946587623,9.4,2.1,21.230850297481606,16.411888322000003,4.818961975481608,0.0,0.0
2019-01-01 18:20:00+00:00,432.1179985327652,907.1792885426594,58.282244502585,9.7,2.0,21.402781389730592,16.995333012,4.407448377730593,0.0,0.0
2019-01-01 18:25:00+00:00,442.164795794493,914.8098515250176,58.96558947334182,9.7,2.0,21.755951229008435,17.261376838,4.494574391008433,0.0,0.0
2019-01-01 18:30:00+00:00,448.7581027804781,915.750624529435,59.25146551490351,10.0,1.9,21.91639001915395,17.42085196,4.495538059153953,0.0,0.0
2019-01-01 18:35:00+00:00,457.89828767939343,922.3435680712337,59.85903924665594,10.0,1.9,22.232128078939983,17.827091428,4.40503665093998,0.0,0.0
2019-01-01 18:40:00+00:00,464.39874532530484,923.370395480091,60.22292374600329,10.3,1.8,22.378195009392638,18.167917534,4.210277475392639,0.0,0.0
2019-01-01 18:45:00+00:00,472.634310051753,929.0405691124276,60.76004865749361,10.3,1.8,22.65795813275844,17.99770559,4.660252542758439,0.0,0.0
2019-01-01 18:50:00+00:00,479.0388418373377,930.0290655666379,60.19286069317552,10.6,1.7,22.757165442268306,17.635691725999997,5.121473716268305,0.0,0.0
2019-01-01 18:55:00+00:00,486.36895019847844,934.8686318971899,60.655836107623784,10.6,1.7,23.00207085114193,18.321176536000003,4.680894315141932,0.0,0.0
2019-01-01 19:00:00+00:00,491.6719597969145,935.7190563889357,61.16773413031873,10.9,1.6,23.111412876492768,18.963648802,4.147764074492768,0.0,0.0
2019-01-01 19:05:00+00:00,498.08017026474437,939.802114194524,61.568391513119536,10.9,1.6,23.322583046236712,19.028437342,4.294145704236713,0.0,0.0
2019-01-01 19:10:00+00:00,503.30440828112467,940.4342420128878,62.14347975828055,11.1,1.6,23.441574855652707,19.173941528,4.267633327652706,0.0,0.0
2019-01-01 19:15:00+00:00,508.7894221598702,943.8202458165921,62.483855339998286,11.1,1.6,23.62031697939721,19.280420104,4.339896875397207,0.0,0.0
2019-01-01 19:20:00+00:00,511.9276590202856,944.1695778741101,62.117903002415304,11.2,1.6,23.699147704611832,19.81865531,3.8804923946118337,0.0,0.0
2019-01-01 19:25:00+00:00,516.4679042617311,946.9058842771981,62.39485542545577,11.2,1.6,23.846086434274202,19.863244422,3.9828420122742,0.0,0.0
2019-01-01 19:30:00+00:00,519.5514996832187,946.9208285195133,62.09344189310665,11.4,1.6,23.89158012853418,20.006366234,3.885213894534181,0.0,0.0
2019-01-01 19:35:00+00:00,523.1487320044907,949.0445967733085,62.30964073155464,11.4,1.6,24.007138211915255,20.16410723,3.843030981915252,1.321168933190138,0.5031857175562682
2019-01-01 19:40:00+00:00,526.1748846999884,949.6850836962764,63.07095697720531,11.5,1.6,24.089090974442705,20.017817474,4.071273500442707,1.4379864681443495,0.4755668902709641
2019-01-01 19:45:00+00:00,528.8282241011855,951.2263103347941,63.230963460624345,11.5,1.6,24.17381704839587,20.31634417,3.8574728783958676,1.435635475799642,0.4486074722717006
2019-01-01 19:50:00+00:00,530.7953253593581,951.4579522492695,63.04759236819622,11.7,1.5,24.169703401533788,20.432556628,3.73714677353379,1.2325778650417527,0.4244740118032019
2019-01-01 19:55:00+00:00,532.4981919850209,952.436060487233,63.149394804769926,11.7,1.5,24.22368185425352,20.598513968,3.62516788625352,1.3687727394707816,0.402690899991698
2019-01-01 20:00:00+00:00,533.4140289739559,952.236583279028,63.024642681422606,11.8,1.5,24.22757238837355,20.76279238,3.4647800083735474,1.375005341718807,0.3835355442447826
2019-01-01 20:05:00+00:00,534.1628446484285,952.6640081032226,63.06919303411344,11.8,1.5,24.25120657371478,20.246073142,4.005133431714781,1.179912598844226,0.3659933712393394
2019-01-01 20:10:00+00:00,534.0321522531387,953.0183405095966,63.00191059485754,11.9,1.6,24.271040278702866,20.178982933999997,4.092057344702867,1.331132130115268,0.3491237952920984
2019-01-01 20:15:00+00:00,533.8262210216013,952.9008349803474,62.98967198980735,11.9,1.6,24.26442992424745,20.584164042,3.6802658822474514,1.3239920354972796,0.3331845162956363
2019-01-01 20:20:00+00:00,529.6527957559936,944.8018723713107,62.97920659153592,12.0,1.7,24.100710473642074,19.245447337999998,4.855263135642075,1.0860947350761487,0.3184937193082294
2019-01-01 20:25:00+00:00,528.5007780109996,944.1433869075911,62.910169761062186,12.0,1.7,24.0639442690367,20.005617867999998,4.058326401036698,1.271703475300582,0.3039348194156214
2019-01-01 20:30:00+00:00,526.2753303273257,943.5831379405603,62.956342140483436,12.0,1.7,24.023118154970675,20.33930846,3.6838096949706745,1.3578313834887632,0.2887342953855568
2019-01-01 20:35:00+00:00,524.181102722128,942.3747520144482,62.83002487064348,12.0,1.7,23.95608469637304,20.255125502000002,3.7009591943730387,1.2146840987729235,0.2708351613904908
2019-01-01 20:40:00+00:00,521.8986629214014,937.3621109462401,64.93099984006118,12.1,1.8,23.879035028534524,20.282535403999997,3.5964996245345233,1.2739229349260104,0.2536612751189887
2019-01-01 20:45:00+00:00,518.8644510281812,935.5968497177652,64.74057002175402,12.1,1.8,23.781646662368438,20.477873898000002,3.30377276436844,1.314544158742777,0.2365569563682638
2019-01-01 20:50:00+00:00,516.5218073628364,934.1315874955937,63.90790262848775,12.2,1.9,23.67214559496801,20.498545652,3.1735999429680115,1.2116276007829354,0.2219935204647934
2019-01-01 20:55:00+00:00,512.547385060011,931.7828992839152,63.65970187000251,12.2,1.9,23.544001688981243,20.313156904,3.2308447849812416,1.3509864065362152,0.2062901073362306
2019-01-01 21:00:00+00:00,509.14735742247314,931.8879438464895,63.88294096875781,12.3,2.0,23.477221589828694,20.267171356,3.2100502338286967,1.7397553745337546,0.1918986014513638
2019-01-01 21:05:00+00:00,504.23954206343024,928.9203090167815,63.571924745050126,12.3,2.0,23.317695209080277,20.181303644,3.1363915650802787,1.9237086677760928,0.1796116627225308
2019-01-01 21:10:00+00:00,498.78104018159775,927.6305242883967,63.856913370118164,12.3,2.0,23.199301321490584,20.01225583,3.1870454914905815,1.9848233017329704,0.1670577946908821
2019-01-01 21:15:00+00:00,492.9615418574298,924.0070545394958,63.480292175817475,12.3,2.0,23.008234656108772,19.90171595,3.106518706108769,2.0537052535630567,0.1567016334692882
2019-01-01 21:20:00+00:00,488.4109867655594,922.3544151121077,62.83217742757849,12.3,2.0,22.839643370208186,19.620165012,3.2194783582081867,2.007267662472157,0.1472835707519131
2019-01-01 21:25:00+00:00,481.6702585340263,918.0253509557728,62.3933386847216,12.3,2.0,22.616582152278006,19.335810853999998,3.2807712982780073,1.945837599667273,0.1358930238405241
2019-01-01 21:30:00+00:00,476.0459076261317,917.0527834685406,62.80349566319562,12.3,2.1,22.492496417386207,19.200025662,3.292470755386206,2.01323485348806,0.1262931325880651
