,x_cs,sigma_1m,sigma_5m
2019-03-23T09:00:00-0700,0.4019628833464447,0.009666511035707242,0.0015163305398040363
2019-03-23T10:00:00-0700,0.8222765810564947,0.009567840939966866,0.0008275978638195526
2019-03-23T11:00:00-0700,0.7892202342372602,0.05082397517865951,0.010644880598829332
2019-03-23T12:00:00-0700,0.737152160842388,0.0636550890580554,0.010241432001625065
2019-03-23T13:00:00-0700,0.6902996741048896,0.061581616204692505,0.021654197132667505
2019-03-23T14:00:00-0700,0.7953645913127111,0.057098180522270434,0.012285543334813381
2019-03-23T15:00:00-0700,0.9411110721937234,0.0016429801784095292,0.0005220463529627056
2019-03-23T16:00:00-0700,0.8785934190608788,0.053145044653102456,0.008778496039126785
2019-03-23T17:00:00-0700,0.9376416811445417,0.004516172794174651,0.0003857378528689407
2019-03-23T18:00:00-0700,0.9192128006920129,0.0007497659219340438,0.00023636650042206396
2019-03-23T19:00:00-0700,0.8469069519885598,0.00030730337735575904,7.814866086366037e-05
2019-03-23T20:00:00-0700,0.02626087410316569,0.00041306833293338556,0.0004724474521934022
2019-03-23T21:00:00-0700,0.0,1.1634333039988054e-05,2.3219785657899006e-06
2019-03-23T22:00:00-0700,0.0,1.1404965376530683e-05,2.7061992480858996e-06
2019-03-23T23:00:00-0700,0.0,8.174412271121986e-06,1.6248145322948148e-06
2019-03-24T00:00:00-0700,0.0,1.0854735446507484e-05,1.7745205447613019e-06
2019-03-24T01:00:00-0700,0.0,1.048109387041061e-05,1.7695338910225156e-06
2019-03-24T02:00:00-0700,0.0,1.1958525239280408e-05,2.3002196001284555e-06
2019-03-24T03:00:00-0700,0.0,9.508859316681652e-06,1.7557401957029541e-06
2019-03-24T04:00:00-0700,0.0,1.0097907963299418e-05,2.6698301945463387e-06
2019-03-24T05:00:00-0700,0.0,8.85328157829977e-06,2.0895035905763955e-06
2019-03-24T06:00:00-0700,0.0,8.890483466210548e-06,1.63802330422712e-06
2019-03-24T07:00:00-0700,0.0,8.651354017812606e-06,2.5849075549542916e-06
2019-03-24T08:00:00-0700,0.820501501383026,0.00013177479074641271,3.49106165623215e-05
2019-03-24T09:00:00-0700,0.8526173551419097,0.001476409981189063,0.00044068732457501855
2019-03-24T10:00:00-0700,0.7062022189087763,0.0028511192606741073,0.0008706108436070208
2019-03-24T11:00:00-0700,0.8809853855133214,0.004759825041975034,0.001209266570734342
2019-03-24T12:00:00-0700,0.8746571947449534,0.006493592285019933,0.0014707483773555852
2019-03-24T13:00:00-0700,0.8830631477692481,0.007123709314930043,0.0010122164854459935
2019-03-24T14:00:00-0700,0.6215082430899431,0.005845952198289424,0.0016557289395433734
2019-03-24T15:00:00-0700,0.443036895871959,0.004181940316925116,0.0009698462393277246
2019-03-24T16:00:00-0700,0.5297755082833813,0.003492703394375147,0.0012472494696053977
2019-03-24T17:00:00-0700,0.5791624278520257,0.003244736155215934,0.0009452713313396502
2019-03-24T18:00:00-0700,0.7893615091304197,0.009256291834718367,0.0031224464713408375
2019-03-24T19:00:00-0700,0.43335854795391227,0.004763168655098246,0.0010904296214530966
2019-03-24T20:00:00-0700,0.0049348887382956,8.350901264239935e-05,0.00011578348816084897
2019-03-24T21:00:00-0700,0.0,1.0513443274396272e-05,1.84823179756971e-06
2019-03-24T22:00:00-0700,0.0,6.02413495243855e-06,1.213346885769059e-06
2019-03-24T23:00:00-0700,0.0,7.48217328208819e-06,1.3002041975339375e-06
2019-03-25T00:00:00-0700,0.0,7.2380723739782755e-06,1.3558179690689297e-06
2019-03-25T01:00:00-0700,0.0,6.161125273109366e-06,1.0534908061601282e-06
2019-03-25T02:00:00-0700,0.0,7.587087344333682e-06,1.543218998323299e-06
2019-03-25T03:00:00-0700,0.0,6.455416055739839e-06,5.626847303773891e-07
2019-03-25T04:00:00-0700,0.0,7.403314763046425e-06,1.6075188504212e-06
2019-03-25T05:00:00-0700,0.0,9.230208856931397e-06,1.328379551065363e-06
2019-03-25T06:00:00-0700,0.0,6.310881578822615e-06,1.5279435803292103e-06
2019-03-25T07:00:00-0700,0.0,4.9561586166351204e-06,2.3592769528324236e-06
2019-03-25T08:00:00-0700,0.27436795115346196,0.00011802127172415082,2.3637149204701885e-05
2019-03-25T09:00:00-0700,0.47186443373136305,0.0007764972029011104,0.00017636231171031696
2019-03-25T10:00:00-0700,0.3491812606641542,0.0026695012915524388,0.00043675740286361884
2019-03-25T11:00:00-0700,0.19890721784877255,0.0017041085992046121,0.0006213653509493327
2019-03-25T12:00:00-0700,0.28162598699639135,0.0033269960517074058,0.0006534192584230635
2019-03-25T13:00:00-0700,0.2846403137860268,0.010072937881282272,0.003362784104312503
2019-03-25T14:00:00-0700,0.27906137681022436,0.012016396435556636,0.0027504402569943783
2019-03-25T15:00:00-0700,0.47734226346121356,0.02181929819565206,0.0031787969380898218
2019-03-25T16:00:00-0700,0.3336177886795017,0.009363540826981829,0.0020665199620982836
2019-03-25T17:00:00-0700,0.12962946569197717,0.002048534014036013,0.0005996963128447367
2019-03-25T18:00:00-0700,0.050643156381245884,0.0006282827600447156,0.00017573150059374947
2019-03-25T19:00:00-0700,0.0005702693259486782,0.0005184095691100889,0.00010721665545231506
2019-03-25T20:00:00-0700,0.0,5.914932706768273e-06,8.174598637631296e-07
2019-03-25T21:00:00-0700,0.0,5.550181583602997e-06,9.009967778530217e-07
2019-03-25T22:00:00-0700,0.0,7.2228008300159636e-06,1.2076470865465707e-06
2019-03-25T23:00:00-0700,0.0,6.363890541134786e-06,1.1442693383453406e-06
2019-03-26T00:00:00-0700,0.0,8.025285484114933e-06,1.8985616179601774e-06
2019-03-26T01:00:00-0700,0.0,7.530716234188259e-06,8.936431595890494e-07
2019-03-26T02:00:00-0700,0.0,6.854940552341771e-06,1.6234299450351596e-06
2019-03-26T03:00:00-0700,0.0,6.891329761777493e-06,1.9652771363304827e-06
2019-03-26T04:00:00-0700,0.0,8.089150542812269e-06,1.6834928965413834e-06
2019-03-26T05:00:00-0700,0.0,9.061930139697552e-06,1.2520710126298606e-06
2019-03-26T06:00:00-0700,0.0,9.298607775927622e-06,9.408442743875017e-07
2019-03-26T07:00:00-0700,0.0,6.875477155305134e-06,1.4007121731177503e-06
2019-03-26T08:00:00-0700,0.21481412980617762,0.0001464025941072697,9.092562174241687e-05
2019-03-26T09:00:00-0700,0.7182059928334772,0.0011871681373326595,0.000196106729005454
2019-03-26T10:00:00-0700,0.8125457696092161,0.025788580953573392,0.0034844680765035445
2019-03-26T11:00:00-0700,0.9691813061397803,0.00957181622324089,0.001594996410461779
2019-03-26T12:00:00-0700,0.9433857636356826,0.026236742211124667,0.006138290185980918
2019-03-26T13:00:00-0700,0.8086994499646508,0.06647278784474026,0.014604481555072216
2019-03-26T14:00:00-0700,0.5308044630347425,0.013353512731160335,0.0033068183363419335
2019-03-26T15:00:00-0700,0.45758146566413316,0.00805380346032944,0.0016064191457426304
2019-03-26T16:00:00-0700,0.3918031966152529,0.005155732487911671,0.0009140503289775367
2019-03-26T17:00:00-0700,0.21949005045469913,0.0007753173317378357,0.00035641663515194094
2019-03-26T18:00:00-0700,0.31978098689701284,0.003553950768362311,0.0012750431537685127
2019-03-26T19:00:00-0700,0.13413009258990816,0.0009690132251258602,0.00027624480005796913
2019-03-26T20:00:00-0700,0.0,6.379805098744619e-06,1.0205120205658248e-06
2019-03-26T21:00:00-0700,0.0,6.894351919766854e-06,7.451930056958513e-07
2019-03-26T22:00:00-0700,0.0,6.719534134211657e-06,1.2355513840453096e-06
2019-03-26T23:00:00-0700,0.0,7.310100305384585e-06,1.2921277173786605e-06
2019-03-27T00:00:00-0700,0.0,8.3787819590687e-06,1.597234449180298e-06
2019-03-27T01:00:00-0700,0.0,9.373159484499922e-06,1.5118686262058455e-06
2019-03-27T02:00:00-0700,0.0,1.1133626815253874e-05,1.440872249489899e-06
2019-03-27T03:00:00-0700,0.0,9.112945088778977e-06,1.5482066461076194e-06
2019-03-27T04:00:00-0700,0.0,7.876463707930195e-06,1.4383371674926472e-06
2019-03-27T05:00:00-0700,0.0,8.312158393299175e-06,1.4555861590050013e-06
2019-03-27T06:00:00-0700,0.0,1.0162639167434688e-05,1.8658336447126713e-06
2019-03-27T07:00:00-0700,0.0,0.000273538702368827,5.3371057221677884e-05
2019-03-27T08:00:00-0700,0.20548495012534096,0.0004817958737163928,8.141946630912153e-05
2019-03-27T09:00:00-0700,0.36605092869732814,0.001297780036319094,0.0009452598009448906
2019-03-27T10:00:00-0700,0.39544374326335424,0.020570345511356683,0.007993130066723418
2019-03-27T11:00:00-0700,0.29178109174343037,0.005285552738373066,0.002242286155066449
2019-03-27T12:00:00-0700,0.3127909535248372,0.027669190967499143,0.005875610557537365
2019-03-27T13:00:00-0700,0.21398750678613893,0.009712904991322695,0.0020552061248796313
2019-03-27T14:00:00-0700,0.8458422266764265,0.04838562735751092,0.007719727529980208
2019-03-27T15:00:00-0700,0.8851938257806384,0.07772503574715099,0.010565829077104683
2019-03-27T16:00:00-0700,0.9393476486668081,0.07796834668556492,0.018036309324362634
2019-03-27T17:00:00-0700,1.0497639594944237,0.042886682873695195,0.00791305999996185
2019-03-27T18:00:00-0700,1.0788998867741066,0.02039060233916918,0.0027259265070407475
2019-03-27T19:00:00-0700,0.7625907329803232,0.015403514063567906,0.0019578596582516174
2019-03-27T20:00:00-0700,0.01089505272768903,5.580569870007029e-05,3.5528719902145244e-05
2019-03-27T21:00:00-0700,0.0,4.845619594203985e-06,7.281082854317069e-07
2019-03-27T22:00:00-0700,0.0,4.271346530624022e-06,7.861224082911421e-07
2019-03-27T23:00:00-0700,0.0,6.962236178472058e-06,1.515271624948886e-06
2019-03-28T00:00:00-0700,0.0,7.081080264288104e-06,1.0594127114913026e-06
2019-03-28T01:00:00-0700,0.0,6.4423725155085e-06,1.0829375990628682e-06
2019-03-28T02:00:00-0700,0.0,7.383551157963291e-06,1.3531823308618038e-06
2019-03-28T03:00:00-0700,0.0,6.425289410213246e-06,1.3645378798803115e-06
2019-03-28T04:00:00-0700,0.0,7.037126347966092e-06,1.483358620752977e-06
2019-03-28T05:00:00-0700,0.0,5.805610923857774e-06,1.5047039806050066e-06
2019-03-28T06:00:00-0700,0.0,5.4036301509585945e-06,1.354235490929157e-06
2019-03-28T07:00:00-0700,0.0,0.0002688752079375189,0.00012990687277662547
2019-03-28T08:00:00-0700,0.42650517147898537,0.0007196541383180223,0.00014028701206707911
2019-03-28T09:00:00-0700,0.7063343161682649,0.007300775448044943,0.0017536763232933778
2019-03-28T10:00:00-0700,0.8929409997913881,0.015151218995816467,0.002991704806131763
2019-03-28T11:00:00-0700,1.036277406763971,0.015898919383667092,0.005293314956400437
2019-03-28T12:00:00-0700,0.6706859160333362,0.08777498387698668,0.017784289392072127
2019-03-28T13:00:00-0700,0.434617403289024,0.06593521971565293,0.006977659640293706
2019-03-28T14:00:00-0700,0.7959253908128294,0.02040415391187598,0.00435491559063111
2019-03-28T15:00:00-0700,0.9816155278549499,0.03647399913574527,0.0020346451693852483
2019-03-28T16:00:00-0700,0.6251648474968245,0.058377829855153066,0.017363612770047988
2019-03-28T17:00:00-0700,0.2752067418772105,0.002350018378861187,0.0005742180483914213
2019-03-28T18:00:00-0700,0.4262278210140031,0.013697896374230441,0.003929364506644986
2019-03-28T19:00:00-0700,0.6496903791561048,0.015350116539643962,0.002537424229104927
2019-03-28T20:00:00-0700,0.06613551697175317,0.0003882974014100825,0.00013950588568973504
2019-03-28T21:00:00-0700,0.0,3.3070789387223998e-06,5.881409138477134e-07
2019-03-28T22:00:00-0700,0.0,2.527061958985279e-06,5.783089623718912e-07
2019-03-28T23:00:00-0700,0.0,4.993133039104123e-06,4.3420093874253955e-07
2019-03-29T00:00:00-0700,0.0,6.16308898898528e-06,5.38010415900941e-07
2019-03-29T01:00:00-0700,0.0,4.993062756984328e-06,9.333400339127502e-07
2019-03-29T02:00:00-0700,0.0,5.285368265051351e-06,1.1206836691377859e-06
2019-03-29T03:00:00-0700,0.0,4.5953851313576135e-06,8.855869864919699e-07
2019-03-29T04:00:00-0700,0.0,5.4259068812874846e-06,7.394306013424007e-07
2019-03-29T05:00:00-0700,0.0,3.387120985893254e-06,4.5865283635825985e-07
2019-03-29T06:00:00-0700,0.0,3.949586498745641e-06,9.044822397071802e-07
2019-03-29T07:00:00-0700,0.0,0.0003373060837710076,0.00015359782017158955
2019-03-29T08:00:00-0700,0.37960619246543265,0.00031917139540162397,4.7217075676342246e-05
2019-03-29T09:00:00-0700,0.7753275526189445,0.0003838262901413131,0.0011162934055253622
2019-03-29T10:00:00-0700,0.8058244404532023,0.04668260597679411,0.01146693256072725
2019-03-29T11:00:00-0700,0.7150492484163571,0.0663509766339115,0.013822985632128788
2019-03-29T12:00:00-0700,0.9325816250376996,0.0682063196664452,0.012985101128040827
2019-03-29T13:00:00-0700,0.8438868464077559,0.08154377595817815,0.019149265985860822
2019-03-29T14:00:00-0700,0.9220618857930235,0.07990292607112719,0.018459017813295352
2019-03-29T15:00:00-0700,0.9346806308359135,0.04623236055125252,0.016628573555250405
2019-03-29T16:00:00-0700,0.9732180530226981,0.005100444855733149,0.0012066868130427713
2019-03-29T17:00:00-0700,0.8797428090631232,0.038409171592094206,0.007001990560038439
2019-03-29T18:00:00-0700,0.9348118121019604,0.003526716841799606,0.0005983863544749236
2019-03-29T19:00:00-0700,0.8650758822336297,0.004400132623707595,0.001211064409577661
2019-03-29T20:00:00-0700,0.11069880284443054,0.0007899350944327898,0.00019819588713575095
2019-03-29T21:00:00-0700,0.0,4.31098943098094e-06,6.892314337947445e-07
2019-03-29T22:00:00-0700,0.0,3.803491778716895e-06,1.1419042328300795e-06
2019-03-29T23:00:00-0700,0.0,3.873139114438003e-06,7.792818950794405e-07
2019-03-30T00:00:00-0700,0.0,5.320869819720585e-06,1.1510144792148147e-06
2019-03-30T01:00:00-0700,0.0,5.2877441283009535e-06,7.523335418135923e-07
2019-03-30T02:00:00-0700,0.0,4.505015747184797e-06,6.61775810969504e-07
2019-03-30T03:00:00-0700,0.0,3.6402277117061334e-06,8.208700843793109e-07
2019-03-30T04:00:00-0700,0.0,4.214543602030495e-06,7.960911308049234e-07
2019-03-30T05:00:00-0700,0.0,3.8713237400512445e-06,7.684101827924125e-07
2019-03-30T06:00:00-0700,0.0,3.6056314683794852e-06,3.3808263975918775e-07
2019-03-30T07:00:00-0700,0.0,2.731555389516148e-06,1.011095514156038e-06
2019-03-30T08:00:00-0700,0.34380043573973756,0.00011996662585492782,3.1796311685824094e-05
2019-03-30T09:00:00-0700,0.7777296102958743,0.0004717112429641782,7.351950089509851e-05
2019-03-30T10:00:00-0700,0.9177957060916526,0.0037961194722288174,0.00041508939072456907
2019-03-30T11:00:00-0700,0.9358280681794814,0.0009737854033875378,0.00020425326560475713
2019-03-30T12:00:00-0700,0.9398496694031656,0.0008175341086197556,0.00022050947375035565
2019-03-30T13:00:00-0700,0.9404700390332873,0.0008775427664675441,0.00017948362754904832
2019-03-30T14:00:00-0700,0.9374197446120854,0.00078937012068013,0.00018207057259370872
2019-03-30T15:00:00-0700,0.9285849707510203,0.0008307279733353271,0.00027928309863584105
2019-03-30T16:00:00-0700,0.924993371462744,0.0009970265195899531,0.0002966542244666377
2019-03-30T17:00:00-0700,0.9413734853779725,0.0025067421752775474,0.00047308279053330136
2019-03-30T18:00:00-0700,0.9246459128413382,0.002309952468772181,0.0009357562585104242
2019-03-30T19:00:00-0700,0.8469297464159974,0.0013381183679219348,0.00023883405344911102
2019-03-30T20:00:00-0700,0.05436165224975223,0.0004783766434525626,0.00019073926270497614
2019-03-30T21:00:00-0700,0.0,7.161465777107995e-06,1.1196113105052668e-06
2019-03-30T22:00:00-0700,0.0,7.723418249296805e-06,1.1668280814917004e-06
2019-03-30T23:00:00-0700,0.0,8.058053696148435e-06,1.127389022189542e-06
2019-03-31T00:00:00-0700,0.0,7.04833038106869e-06,1.261359060716172e-06
2019-03-31T01:00:00-0700,0.0,6.145790599631064e-06,1.1196696759725574e-06
2019-03-31T02:00:00-0700,0.0,4.8847497222177355e-06,1.132277744824497e-06
2019-03-31T03:00:00-0700,0.0,3.840197915852672e-06,7.706225718506573e-07
2019-03-31T04:00:00-0700,0.0,5.663826775460934e-06,8.921304520507988e-07
2019-03-31T05:00:00-0700,0.0,5.749707768154698e-06,1.0873997341107888e-06
2019-03-31T06:00:00-0700,0.0,3.6315894265448036e-06,6.160979603165383e-07
2019-03-31T07:00:00-0700,0.0,4.397818415807541e-06,2.667584862035141e-06
2019-03-31T08:00:00-0700,0.32589611574280275,6.298160936601399e-05,1.3425851654592119e-05
2019-03-31T09:00:00-0700,0.7884246253840448,0.0002919165596438875,8.112361538180209e-05
2019-03-31T10:00:00-0700,0.9379103189199685,0.0005462984482959843,9.66110363937355e-05
2019-03-31T11:00:00-0700,0.9455674097669845,0.0005547974633272755,0.00011832643835826132
2019-03-31T12:00:00-0700,0.939758743306037,0.0008538989358917999,0.00020124041769209057
2019-03-31T13:00:00-0700,0.9303470333330763,0.0007674150576204464,0.00023118770376469024
2019-03-31T14:00:00-0700,0.9243060163022833,0.001294880345117056,0.00037608057663582616
2019-03-31T15:00:00-0700,0.9280016701762821,0.011071474052861918,0.003749382449439168
2019-03-31T16:00:00-0700,0.8855392699610297,0.010327363331758396,0.0023692774298855286
2019-03-31T17:00:00-0700,0.7650873697256955,0.012871488171541346,0.002599672846395947
2019-03-31T18:00:00-0700,0.5096359710182494,0.0032498718606021864,0.0008261700556993301
2019-03-31T19:00:00-0700,0.33170430642955473,0.00038115451750022174,0.0001645400239912604
2019-03-31T20:00:00-0700,0.001674747585250134,0.000547232343543536,0.0001660662153595277
2019-03-31T21:00:00-0700,0.0,8.270465786664027e-06,1.1969277236041742e-06
2019-03-31T22:00:00-0700,0.0,7.97513072901089e-06,1.8371765919067107e-06
2019-03-31T23:00:00-0700,0.0,7.394268905749034e-06,1.1866714463059123e-06
2019-04-01T00:00:00-0700,0.0,6.91423875392337e-06,1.8161402713316406e-06
2019-04-01T01:00:00-0700,0.0,6.898648740220955e-06,1.432565562197596e-06
2019-04-01T02:00:00-0700,0.0,7.033534077670423e-06,1.3928245511997376e-06
2019-04-01T03:00:00-0700,0.0,8.71571198640929e-06,1.706481234389134e-06
2019-04-01T04:00:00-0700,0.0,6.9401614752133e-06,1.1923394353280518e-06
2019-04-01T05:00:00-0700,0.0,6.019940594406722e-06,1.5747386873809003e-06
2019-04-01T06:00:00-0700,0.0,8.445597156501774e-06,9.309631071425542e-07
2019-04-01T07:00:00-0700,0.0,6.719416987533014e-06,5.313167971776166e-07
2019-04-01T08:00:00-0700,0.21388293104493078,0.00011078331381954058,2.713458779318004e-05
2019-04-01T09:00:00-0700,0.2841876589329338,9.943930902282374e-05,4.74318947763347e-05
2019-04-01T10:00:00-0700,0.5523602312546608,0.0046582171949133755,0.0008032088933948614
2019-04-01T11:00:00-0700,0.38290532541250516,0.0009080314079961486,0.0001522094265979532
2019-04-01T12:00:00-0700,0.18988234514071398,0.0005368754332243324,0.000116083649065217
2019-04-01T13:00:00-0700,0.3057099581116409,0.0008767808721005394,0.0002537937306507462
2019-04-01T14:00:00-0700,0.3537126800388867,0.0015780632692861507,0.00047811883028418047
2019-04-01T15:00:00-0700,0.22707272011785998,0.0007201337316853621,0.00022988700379757406
2019-04-01T16:00:00-0700,0.06463697275430658,0.0002207890526918671,0.00010771320465616081
2019-04-01T17:00:00-0700,0.10269897572939037,0.0005240587453250272,0.00011854809815279765
2019-04-01T18:00:00-0700,0.3049753922646653,0.0026367741454231632,0.0003607791034778725
2019-04-01T19:00:00-0700,0.04659425724060398,0.00020323272865444954,7.798662393115912e-05
2019-04-01T20:00:00-0700,0.0,0.0004994415991466992,0.00014965971310394106
2019-04-01T21:00:00-0700,0.0,5.672412942144542e-06,6.961395749479663e-07
2019-04-01T22:00:00-0700,0.0,5.7966150565067655e-06,1.2219318382941311e-06
2019-04-01T23:00:00-0700,0.0,8.404962735644541e-06,1.5679878382597564e-06
2019-04-02T00:00:00-0700,0.0,6.812582130693501e-06,1.5700037938785907e-06
2019-04-02T01:00:00-0700,0.0,8.129992182330039e-06,1.7169105692453244e-06
2019-04-02T02:00:00-0700,0.0,7.65126170198359e-06,1.2578495845073227e-06
2019-04-02T03:00:00-0700,0.0,7.380654306630168e-06,1.2645780324132118e-06
2019-04-02T04:00:00-0700,0.0,6.600239418116359e-06,8.949623222651256e-07
2019-04-02T05:00:00-0700,0.0,8.574771502727568e-06,1.5383685957936136e-06
2019-04-02T06:00:00-0700,0.0,7.453097834333796e-06,1.5093019509535528e-06
2019-04-02T07:00:00-0700,0.0,7.091007352269362e-06,1.1723233730296353e-06
2019-04-02T08:00:00-0700,0.12159956355702999,0.0004244070062066925,0.00021100194539471135
2019-04-02T09:00:00-0700,0.27229905182986897,0.001962697857446178,0.0005806787570077278
2019-04-02T10:00:00-0700,0.24842566819659997,0.0024478163838979584,0.0007944871574622127
2019-04-02T11:00:00-0700,0.4210422132043799,0.024093370383176573,0.004498568110906898
2019-04-02T12:00:00-0700,0.4921960470390905,0.028931647717498576,0.010032318407216132
2019-04-02T13:00:00-0700,0.39084801105820005,0.03414385622203804,0.011121407981117954
2019-04-02T14:00:00-0700,0.7773384496599025,0.08084774093425183,0.015902741602500523
2019-04-02T15:00:00-0700,0.8305731981198999,0.09829358711907356,0.017992624726409164
2019-04-02T16:00:00-0700,0.4902910080311476,0.08300209783639448,0.012691522121218466
2019-04-02T17:00:00-0700,0.5287522120412664,0.056784277413454466,0.018109173079412157
2019-04-02T18:00:00-0700,0.41170031956928027,0.018871966170449072,0.0072641369315452325
2019-04-02T19:00:00-0700,0.2653521022305731,0.006338425404293882,0.0024663437806156695
2019-04-02T20:00:00-0700,0.034689772247734986,0.0006182703656117542,1.2611537060694675e-05
2019-04-02T21:00:00-0700,0.0,4.569890338837489e-06,7.436501960918531e-07
2019-04-02T22:00:00-0700,0.0,5.285299972180954e-06,8.855677914168953e-07
2019-04-02T23:00:00-0700,0.0,6.442059839158778e-06,1.1476478564998382e-06
2019-04-03T00:00:00-0700,0.0,7.469714952925515e-06,1.3972290238264262e-06
2019-04-03T01:00:00-0700,0.0,7.218988412843413e-06,1.2557951936659686e-06
2019-04-03T02:00:00-0700,0.0,5.561738545020813e-06,7.669867916707895e-07
2019-04-03T03:00:00-0700,0.0,7.85532303273613e-06,1.8097565930096026e-06
2019-04-03T04:00:00-0700,0.0,6.4720377062807036e-06,1.2510911243229334e-06
2019-04-03T05:00:00-0700,0.0,5.310610714120677e-06,8.866760159207548e-07
2019-04-03T06:00:00-0700,0.0,7.963562793531912e-06,1.337254423109201e-06
2019-04-03T07:00:00-0700,0.0,0.0005052035152381738,0.00012608735903655126
2019-04-03T08:00:00-0700,1.1022440096279018,0.0006308366160745154,0.00019528254015568086
2019-04-03T09:00:00-0700,0.610535551621631,0.0053015289244256435,0.0006778219758236221
2019-04-03T10:00:00-0700,0.5432501664046889,0.010808646816490143,0.0029097093821867474
2019-04-03T11:00:00-0700,0.44762005789301984,0.008296056343617315,0.0026770803218318564
2019-04-03T12:00:00-0700,0.4193041253942253,0.013672449943945642,0.0027355411134936045
2019-04-03T13:00:00-0700,0.2881392524577075,0.0024622121363845934,0.000611919247269453
2019-04-03T14:00:00-0700,0.3003044402579428,0.0026648508876636976,0.00080023490548153
2019-04-03T15:00:00-0700,0.2023001139575967,0.002430347485768892,0.0003977756865946807
2019-04-03T16:00:00-0700,0.1816885833533438,0.0006676581461609557,0.00025187022875161364
2019-04-03T17:00:00-0700,0.2006281525801986,0.000587540614518645,0.00017984852176881772
2019-04-03T18:00:00-0700,0.16249484044408963,0.0003799419389253602,9.935875091258647e-05
2019-04-03T19:00:00-0700,0.200106024749855,0.0006051825972527792,0.00011130766654359462
2019-04-03T20:00:00-0700,0.0,9.895331372246096e-05,2.0676476351239154e-05
2019-04-03T21:00:00-0700,0.0,5.803533729643577e-06,6.949551312791302e-07
2019-04-03T22:00:00-0700,0.0,6.842692484134785e-06,1.1005922380845408e-06
2019-04-03T23:00:00-0700,0.0,6.691748308522033e-06,1.8030475835210134e-06
2019-04-04T00:00:00-0700,0.0,6.310739481293153e-06,1.460791556242801e-06
2019-04-04T01:00:00-0700,0.0,7.891301920307e-06,1.186737041295579e-06
2019-04-04T02:00:00-0700,0.0,6.458246732218261e-06,1.4196662584752007e-06
2019-04-04T03:00:00-0700,0.0,7.478693209687679e-06,1.0434671716323676e-06
2019-04-04T04:00:00-0700,0.0,9.186064508133105e-06,1.5933145427479876e-06
2019-04-04T05:00:00-0700,0.0,7.9624700149414e-06,1.49005246158611e-06
2019-04-04T06:00:00-0700,0.0,7.405306161247291e-06,7.222860143399172e-07
2019-04-04T07:00:00-0700,0.0,0.000272939885145782,6.801176816089253e-05
2019-04-04T08:00:00-0700,0.20699736179975284,0.0004510944013493993,0.00014168078540205165
2019-04-04T09:00:00-0700,0.28938803095022575,0.0009780956523992217,0.00037721266489903804
2019-04-04T10:00:00-0700,0.40599657535559913,0.0038945540811434367,0.001198811349033622
2019-04-04T11:00:00-0700,0.27079602211723597,0.0037636922601268163,0.0006830483046314893
2019-04-04T12:00:00-0700,0.1565805015193044,0.0006475878920503127,0.00024501640307075936
2019-04-04T13:00:00-0700,0.2882254289143263,0.004270524515368491,0.000990393738310246
2019-04-04T14:00:00-0700,0.3412947906851466,0.026406473032498934,0.005710846330970185
2019-04-04T15:00:00-0700,0.3717355019753004,0.008074189147819075,0.0019896074829474785
2019-04-04T16:00:00-0700,0.40595851145673545,0.0026680981560866252,0.0005509379485466885
2019-04-04T17:00:00-0700,0.5243862120239355,0.019448931150038883,0.005875673638411153
2019-04-04T18:00:00-0700,0.814752069365957,0.022770677388019016,0.003138686306085821
2019-04-04T19:00:00-0700,0.3041459919626899,0.007923416832143225,0.0020119175455259298
2019-04-04T20:00:00-0700,0.0,5.8769170069291657e-05,4.1352978963373744e-05
2019-04-04T21:00:00-0700,0.0,8.802607742366697e-06,1.696112168013594e-06
2019-04-04T22:00:00-0700,0.0,8.140563375114866e-06,1.7724396789737172e-06
2019-04-04T23:00:00-0700,0.0,8.349674456986518e-06,1.8310710292831538e-06
2019-04-05T00:00:00-0700,0.0,7.023468103514793e-06,1.1800928028878128e-06
2019-04-05T01:00:00-0700,0.0,7.716201031700769e-06,1.7349273040602146e-06
2019-04-05T02:00:00-0700,0.0,8.162319547173602e-06,1.4836843669133723e-06
2019-04-05T03:00:00-0700,0.0,7.1246626481610275e-06,1.676752778011065e-06
2019-04-05T04:00:00-0700,0.0,7.521266174633413e-06,2.023690298088417e-06
2019-04-05T05:00:00-0700,0.0,7.098251304259195e-06,1.0729434318599924e-06
2019-04-05T06:00:00-0700,0.0,7.797642578190268e-06,1.523853124477526e-06
2019-04-05T07:00:00-0700,0.0,5.153315907332322e-06,1.285168272994454e-06
2019-04-05T08:00:00-0700,0.9826636023905718,0.00017061476430691168,7.383046487835999e-05
2019-04-05T09:00:00-0700,0.11837245636928499,0.0006171839815249824,0.0001323162851276228
2019-04-05T10:00:00-0700,0.14075349173523607,0.0013512574435289215,0.00047992481571409844
2019-04-05T11:00:00-0700,0.14738598147258336,0.001696302028243318,0.00042951308980144267
2019-04-05T12:00:00-0700,0.19208380980782816,0.001215186509812251,0.0006643285450662511
2019-04-05T13:00:00-0700,0.19233051490355635,0.0020823127430419646,0.0006664413746253583
2019-04-05T14:00:00-0700,0.4322522706094775,0.011398459895123598,0.005126047688821801
2019-04-05T15:00:00-0700,0.7576825774383257,0.06117325995675034,0.015550029447682788
2019-04-05T16:00:00-0700,0.7702416201341461,0.043401189450141826,0.01105471053833372
2019-04-05T17:00:00-0700,0.4186424098749927,0.0043088785038038445,0.0015268441790839853
