Actual_Power_Fixed,Pred_Ridge,Pred_RandomForest,Pred_XGBoost,Pred_MLP,Pred_LSTM,Pred_CNN,Pred_Transformer(Baseline),Pred_PiT-Net(Proposed)
0.2431260743999999,1.9736133147664003,2.029663631372446,1.2649089,0.0,0.0,0.0,1.8140288689028052,0.9746791086548188
0.2800552185333333,1.3990161841493003,1.0683246041339158,0.84860224,0.0107633425,1.9313279,0.0,0.9871401923219124,0.5880143428295029
0.2900998899999999,1.8044237631073048,1.367031275180467,1.1447059,0.08968025,0.9975181,1.1751279,2.2710924048133694,1.7811180437950715
0.3048580715333333,0.9098079736809186,0.6154534502042381,0.0,0.31092474,0.96535945,0.16182902,0.6300570142809143,0.3750097313778766
0.3146422819333332,0.8456383468365812,0.8598785757692706,1.351966,0.93278944,0.64596266,1.0340778,2.17692841291712,0.8266636680102541
0.3187784763999999,0.0,0.1653793422175517,0.26895466,0.0,0.04421966,0.4168776,0.5292313783323002,0.1659618191293743
0.3294779002666666,0.4288071101164654,0.5345999434105443,0.9882496,0.38175258,0.8938944,0.17369089,5.317533405437769,1.594437118287194
0.3375817314,6.0595521078625385,5.979383890831942,4.249929,7.3398714,2.90652,7.3399043,10.518120232232688,7.2255014646596125
0.342088391735603,0.6582326522642793,2.139957574329875,1.714534,1.459242,1.3879539,1.1754766,1.74695183591472,1.2334297850657765
0.3456143163333333,0.0658304218803991,0.3767268058720229,0.0,0.5414913,0.82198685,0.0,3.956133734964957,1.2454158955529984
0.3690120087333333,0.038870309641112,0.2159562948437009,0.30418408,1.331757,0.52252585,1.8050565,1.0930454894784276,0.6113223113377687
0.3693274271333333,2.688214176451015,2.036212147364929,1.9544092,0.38762575,1.2456474,2.0012543,3.0413665909351337,2.710227018821455
0.3759974976666667,0.4696467645440357,0.7938894055821966,0.0,0.0,1.1150053,2.5779808,1.239749291574142,0.1492991481949908
0.3761454542666666,0.4179250296099822,0.147794846410588,0.0,0.48766282,0.92713624,0.35844854,0.870174388949693,0.4055739680565574
0.3880606429333333,1.4981748623594715,1.003619530927174,0.6224452,0.0,0.47650412,0.5452159,1.1692688958901745,0.2192574638790425
0.3961363611333333,0.0,0.4525365824601423,0.33464253,0.10074358,0.4769414,0.0,0.6536271295348237,0.1458409528705421
0.3965141437333333,2.0525574822828934,0.9072761494006908,0.62788916,0.22876339,0.7738699,0.0,0.9220258604446592,0.4900646315642544
0.3966557366,5.687953571899802,3.866592042272861,8.534169,2.4701986,3.0214605,3.790986,5.598862466461173,2.461504101358661
0.3984332615333333,7.058303632275871,7.314423488590656,6.4048896,8.5877,4.354759,4.5108657,6.730769526391313,7.633722905184313
0.4099462905333333,2.4246706295332867,2.637527476287681,2.3012629,2.3734357,1.7593098,2.6914241,1.7591256653428486,1.2458744567088025
0.4141474848666666,0.6858019547758178,0.8372141557789234,0.6503267,1.0868415,0.46829748,2.383112,1.4798715723824047,0.5872927627758858
0.4225161804666666,10.421826232365158,9.343713534938331,5.0780344,15.529018,10.60688,9.509283,13.76702597101594,11.631499267024203
0.4251681365333333,4.74966808874448,2.7605413826494534,2.7948341,0.85527253,0.75287426,2.6285439,6.020394698152113,3.7735051759099134
0.4300007688666666,8.162414475670353,5.798250159699557,4.329113,13.748495,2.6281798,4.590129,8.831192437073886,4.914688425619282
0.4319620073999999,1.9405273039462096,0.6189898968648753,1.4963793,2.4640622,1.2875671,1.0472748,2.234369978997597,0.9586000456029812
