Ground Truth,LSTM,CNN,Transformer(Baseline),PiT-Net(Proposed)
0.05942364466666561,0.8431120000000014,0.1702370000000002,0.3612621770632565,0.47953087481883827
0.9870542830666658,1.304930999999998,0.3808159999999994,0.5284080183511062,0.5083275500295308
1.421716838866665,0.9564409999999999,0.46703200000000145,0.09246882259424005,0.876017299038395
6.011390074666668,0.8497620000000001,0.5484439999999999,0.10052024223275602,0.5783373230717395
5.868229188733334,0.9361910000000009,0.43741200000000013,0.9338279263162601,0.7190032716842385
0.7748317084000007,0.9051980000000004,0.6546469999999989,0.5796199049598076,0.8530250100001755
11.783525603733331,0.7406889999999997,0.615183,0.4541329565491683,1.055404920498976
2.3567031285999986,0.8310009999999988,0.9832520000000002,0.8858040917128989,1.0136253859816673
2.905908412999999,0.9504940000000008,1.1563730000000003,0.774204529679885,1.0428467638180372
2.340990609133332,1.1063010000000002,1.3537926999999996,0.74325874948833,1.1192856557270723
4.294739768066666,1.5361772999999994,1.0170402999999997,1.0209193048685332,1.1885620691442664
3.5641171518666663,0.9082122000000004,1.1728567000000005,0.910839272388797,1.2396711279086121
0.12255378419999996,1.0224044999999995,1.1038956999999998,1.1258324260244086,1.4783421008867892
5.188171793733334,0.9786970000000004,0.8565936000000001,1.1425713535313768,1.570634064129008
3.4919654150000006,0.819588,1.1275581999999997,1.2414242010790377,1.5519010630124908
2.5358823606,0.5800394,0.9883644000000003,1.1795043308906172,1.291589948081738
0.9069620370666666,0.7066171000000001,0.6456822,1.1823205976334674,0.8645689215548136
1.4659640514000003,1.0697518000000001,0.8443041,1.2590364545328474,1.1201241713167958
1.8042390900666665,1.0322777999999997,1.2342947,1.330744962510804,1.329136704151817
3.1183028225999996,1.2956580999999998,1.3553856000000004,1.2295339013144115,1.4726056761115256
3.8622775268666656,1.122375,1.4516744,1.3910386187322645,1.3667100976676654
5.3063227884,1.4889293000000006,1.4605759999999997,1.187823769067582,1.202763119007594
1.1992423456666668,1.3397279999999991,1.6825579999999993,1.1509770618018837,1.1863394872190618
4.600270321533333,1.134741,1.5302350000000011,1.1245544904129154,1.0158433918285752
6.222332065399998,0.7568590000000004,1.6455380000000002,1.0414489971889296,1.0851468640843756
6.461767553799998,0.6547250000000009,1.267676999999999,1.247250442479059,0.874713292697022
8.351128206933335,0.36115799999999965,1.2368070000000007,0.550656915623005,0.7010896104332058
0.35214014753333345,0.3691709999999997,1.1274540000000002,0.4940260238459402,0.73576930768232
16.680370696866667,0.7742470000000008,1.049052999999999,0.7226431348862121,0.759162553581529
1.1220767314,0.42629499999999965,0.6258330000000001,0.43327674996017507,0.472522950554783
6.572760659333337,0.8875149999999987,0.5718689999999995,0.38189594729800724,0.11305680442096033
0.8753226173333317,0.6609970000000001,0.7581310000000023,0.6824869940338445,0.564381579072796
20.308522967533335,1.0506930000000008,0.28133399999999753,0.12957184954481704,0.3570528124133858
7.577471628866666,1.1640959999999998,0.3136650000000003,0.14248295263196908,0.43783728402950217
5.953266256066667,0.7380154000000001,0.04617899999999864,0.18760635806589576,0.052886421025700514
2.8450370175333326,0.5717106000000003,0.08447800000000072,0.16710381440886835,0.07388523340208764
0.14730068633333282,0.28649330000000006,0.15892099999999942,0.3282930858293298,0.08139947956022198
8.512959782866666,0.1153512000000001,0.05540500000000037,0.31551570553617836,0.13241001205989633
5.852995041933334,0.025424500000000627,0.21569799999999972,0.25653060017134166,0.025405915743078822
1.1122174924000001,0.1282363000000002,0.013781999999999073,0.32088980884370244,0.4848391612781491
1.7586017823999995,0.6791026999999996,0.04097699999999804,0.28189364241664805,0.10361271479659351
2.533587927266666,0.8901716999999998,0.14511300000000205,0.5147410850570857,0.15381338050313076
12.07686215213333,1.098625300000001,0.06318299999999866,0.42431766635535695,0.5075730009149648
4.441879847333336,0.40224449999999834,0.4167970000000025,0.5189758083735612,0.4077749188437192
8.4045334554,0.31548150000000064,0.5521799999999999,0.3261255546450883,0.6938636088301564
9.836706207999999,0.4053970000000007,0.5558809999999994,0.2455255762866546,0.4541388625070226
1.6550872704666668,0.23916999999999966,0.7887989999999974,0.9422861630012616,0.5156423792554854
1.458813135866666,0.2790410000000012,0.5906350000000025,0.7636377393750902,0.5890544222487186
2.0800185965333333,1.0008689999999998,0.8419139999999992,0.6779671770846214,0.8006882776693107
0.9920296425333328,1.177009,0.9920840000000002,0.7824421436742348,0.6828061759910398
1.7484851881999992,1.2880320000000003,1.3680690000000002,1.0132706519694814,0.799643521516936
1.0907756738666667,1.6025435999999997,1.4608910000000002,1.0561701257796017,0.9525439922707228
0.3486311534666662,1.619859,1.3644239999999996,1.0302602010343218,0.9644477324814815
1.9537664454666674,1.0678997,1.6330390000000001,1.1503373816718927,1.1321399169424264
3.8384782217333333,0.9514476000000001,1.4447029999999996,1.150783298665293,1.3483000528066649
2.0717721305999977,0.7129861,1.0862309999999997,1.352328895261481,1.4835057078552873
4.108486201933332,0.0,1.4255313000000003,1.355471444411728,1.4493179315913194
1.6933887348666659,0.0,1.3780875,1.2638448615016027,1.292975170333245
2.582017627933333,0.0,1.0935379000000003,1.117692576464348,0.923193700967826
1.3559882968666666,1.2936003,0.7733757,1.1351282032913979,0.9007128398163208
0.9469196242,1.1982591,1.0480101999999998,1.4133217940796692,1.2877203514353754
0.3117908624666672,1.7213972000000002,1.1911381,1.4830698453712672,1.539763283897308
3.1773330711333325,1.2773024,1.5872070000000003,1.5655823368462478,1.6903769093244128
0.05677524613333418,2.113447,1.615812,1.4478537401764795,1.8058760799299227
2.348869235399998,1.5213160000000006,1.8093839999999997,1.644114161445347,1.5978374440646261
0.29987747246666885,2.0009109999999986,1.646312,1.3025042006091105,1.4176032172281285
4.464927307866667,1.5971280000000014,1.8775600000000008,1.1361529195128952,1.3630084978151427
1.6102565379999962,1.523712999999999,1.769143999999999,1.395069208165408,1.1261454380069011
0.17764236800000255,1.2851459999999992,1.5603560000000005,1.044786449007436,1.182064262539651
0.7484956426666667,1.4550210000000021,1.4884080000000015,1.3583105078319786,0.9079916715476557
0.20393983599999999,1.229609,1.4676399999999994,0.548674897800403,0.7125043842951868
2.799529503999999,1.4653069999999992,1.1115129999999986,0.5102147405476813,0.8470930447312099
0.01074840533333088,0.8638720000000006,0.9367540000000005,1.0205500737601945,0.747204143071702
2.566509984666668,1.1611119999999993,0.7638169999999995,0.12047899864442257,0.5234862270780596
0.6216869313333309,0.6223470000000013,0.6311070000000001,0.5530791376003954,0.13150354254474195
1.8946607980000003,0.24277099999999763,0.553806999999999,0.616889144127164,0.5168065062425846
1.929521490666664,0.29632900000000006,0.3400020000000019,0.10994409491046042,0.22857558103364894
4.574783143333333,0.12715799999999788,0.12610799999999855,0.2674819082042532,0.3440935924045192
1.0310340053333356,0.16953200000000024,0.002727999999997621,0.22714168115456346,0.1623399269761201
0.4967479133333299,0.13040400000000218,0.12103000000000108,0.04152201723606197,0.15478214284967606
3.1733614259999996,0.6118479999999984,0.021255000000000024,0.21457462543425976,0.04629115732140576
4.983067190666663,0.39542800000000256,0.25202799999999925,0.3547331359654322,0.09773641935503719
1.221479956666668,0.42806199999999706,0.43414399999999986,0.2477389899407001,0.1748802894921333
1.0293555731333335,0.7811490000000028,0.14198000000000022,0.041814867034648984,0.6760754080446958
