P_st_pu,I_F_PV
0.015518336619404816,0.007185340900514431
0.046087470687781754,0.045494325281829666
0.08614893007656568,0.019836407230572426
0.13024694201946743,0.00755574392988598
0.1755007493696457,0.04007460119115757
0.2203391505253228,0.058202953077928485
0.2638175301377477,0.053729427767056845
0.3053100207089031,0.08077659183744634
0.34436681064732216,0.03691492368373102
0.3806439875147241,0.019345857130942484
0.4138669822950656,0.011564757189727756
0.44381054386732244,0.020832206992924127
0.47028730735356356,0.0029645803609666334
0.49314104964816646,0.006858541381968171
0.5122426120324078,0.014852757016004152
0.5274873925965339,0.010875669726311321
0.5387937894356682,0.008378003910260485
0.546102238200828,0.005667151607943809
0.5493746316397187,0.0063245665803919595
0.5485939968710318,0.0234187312458534
0.5437643637468228,0.021626656234019475
0.5349107958839038,0.007939855945877785
0.5220795913312016,0.003348708908376095
0.5053386946891759,0.0030116571633674945
0.48477840648377796,0.005760997861924574
0.46051254405023045,0.01076506075075992
0.4326803118723056,0.010192481028892615
0.4014493212626855,0.04190389465644241
0.36702052916924083,0.03150282277961626
0.32963647568020693,0.02011841358408924
0.2895954107823988,0.15409226081987504
0.24727641206330273,0.0682817931307966
0.20318607771863897,0.032277177169934695
0.15805009631618944,0.08046156869812249
0.11300390139096614,0.4819506208789124
0.06985913501832472,0.4018054172137655
0.03267547898482426,0.12611604235898158
0.015214190038007532,0.00316944463163325
0.04562610390471876,0.03142460397847832
0.08564248330240612,0.011289026283096344
0.12976070573719276,0.005947434612436158
0.17507155020845985,0.001491719102602674
0.21998958173493108,0.003192542271506346
0.2635627066080222,0.0018853283176588388
0.30516075793798436,0.003267455238995504
0.344331204525896,0.0031186959025850925
0.380728248357437,0.002749316072773707
0.4140759000264362,0.0022692177206170496
0.4441477602026557,0.0023576504794651605
0.47075548189612987,0.001403447646048795
0.4937419651676514,0.0017636441278041958
0.5129772436909307,0.002145817272441832
0.528355955134434,0.0017407950226958706
0.5397957704965641,0.0019354784481467116
0.5472364226116064,0.005331645024686056
0.5506391193979416,0.0030446607046885105
