P_st_pu,I_F_PV
0.037322526923576224,0.035627246781600695
0.1974760930130459,0.05072595732349119
0.3610469502915037,0.03940838423732071
0.47987037822536505,0.01271802813639174
0.5404395129681872,0.00782056695762763
0.5373371869582401,0.016668104947306348
0.47082748927387247,0.007754918848150027
0.34692543422363303,0.069915239346283
0.18037912187227434,0.16102507752339604
0.027680636250534747,0.5050815472520174
0.036986832522511184,0.023107381920022152
0.19709613607215148,0.0029387777838248874
0.3610740277119383,0.0027413537391064646
0.4804056127393419,0.001905436522900337
0.5415068169101365,0.0032878837992190548
0.5389120902804572,0.003320223718031676
0.4728420383186692,0.00236158658375419
0.34926133276491206,0.0029374463994560228
0.18278622021176177,0.003980437506432607
0.028842046298956342,0.14314810366047234
0.03671262427030864,0.022301306604189403
0.1968340076481807,0.005759234486490023
0.3612296506297582,0.012670930885227827
0.4810715799423176,0.05708510582176546
0.5427026300029069,0.010787095791143286
0.5406098606523443,0.0501388789494469
0.4749709073293674,0.1434159727274356
0.35170039246826196,0.1933239054025525
0.1852827799923092,0.20822611001509558
0.030067096074623496,0.4276026081971144
0.03649954905752952,0.13674960171450132
0.19669025705873816,0.13521040545566787
0.3615140124176466,0.080909183371968
0.48186791395540535,0.14065611715321247
0.5440259978983204,0.12328142507745067
0.5424289953717306,0.12012991122719424
0.47721214482598595,0.012688012049747602
0.354240398610475,0.005091491035293964
0.1878668136278647,0.007947018524981198
0.03135715079026599,0.22199377574340615
0.036347375252708466,0.0033975768408242317
0.19666538805598013,0.015320195127196868
0.36192722965726515,0.16376598367872167
0.4827941649234399,0.09244099881491179
0.5454758834354283,0.033347042115703926
0.5443679155352157,0.012174800975617484
0.4795637337330879,0.01873732619845592
0.35687908294852827,0.09094022277329013
0.1905362764233599,0.39672579262723284
0.03271361998810637,0.7484784573844926
0.03625599164303618,0.006806822867003478
0.19675985016943456,0.021668494855275784
0.36246933469310144,0.006570085419832197
0.4838497949165597,0.009278245124994004
0.5470511663080595,0.00588640640985543
0.5464249694324713,0.004866562020824042
0.4820235980588553,0.004689786520945737
0.3596141327942718,0.004209048799432235
0.19328907615257693,0.018243177734027123
0.034137858979727126,0.04629165666354837
0.03622540742951359,0.005978782928784393
0.1969740322804523,0.06865636643102842
0.3631402697807594,0.14084141014089643
0.48503417418356504,0.11807342591460318
0.5487506417671515,0.05484585442691506
0.5485984336244764,0.07578847229445676
0.4845896060408269,0.15969223344011604
0.36244319557564186,0.056233166672410524
0.1961230780094093,0.014384932357303686
0.03563116302260263,0.07046711608824545
0.03625575322599585,0.0035360594905322804
0.1973082583819376,0.008025264344778401
0.3639398829020026,0.022616674335674228
0.48634657803710574,0.017475870925421723
0.5505730187457716,0.00907994618896826
0.55088651227937,0.03320706061681854
0.48725957050315627,0.011894332516670348
0.3653638798431848,0.08753203901916629
0.19903610584256196,0.027985312226819756
0.03719479453963008,0.07887032265078818
0.03634728230034095,0.0032953728889408827
0.1977627844786783,0.011083010082423291
0.36486792436685617,0.02697034316123263
0.48778618393671264,0.036428904574810635
0.5525169175072425,0.11892637079705316
0.5532873353858463,0.10220439982084302
0.4900312475406302,0.06651530446268741
0.3683737542587916,0.03283113900187479
0.20202594145914868,0.04389972429380748
0.03882988140228476,0.04883898819395813
0.03650037105928116,0.014557671025866747
0.1983377950494501,0.0730139096646339
0.3659240431072226,0.06376609421356258
0.4893520681345957,0.00303907515692574
0.5545808668227608,0.021355808547649728
0.555798956492696,0.017020316390700205
0.4929023347942043,0.11608191279516075
0.3714703462723879,0.23311519921617013
0.2050903239371874,0.2726194744520037
0.04053713630499028,0.244447520906749
0.036715518198151435,0.12268527330004132
0.19903339812639959,0.03928240803353306
0.3671077820986353,0.004070721058694773
0.4910432018701405,0.0052910099989972375
0.556763301124658,0.032363183462730795
0.5584193509117322,0.0208213921388171
0.4958704706793306,0.10341005523684847
0.3746511422142097,0.16973695794570123
0.20822695071141845,0.014805088848707015
0.0423172714105064,0.021202107281260263
0.03699334235113086,0.0414693099105296
0.19984961911930316,0.0355305844276679
0.36841857320852495,0.11767090595829727
0.4928584477351127,0.21009266591180273
0.5590625585768214,0.07219732039893345
0.56114641556945,0.3047492306819625
0.4989332359269933,0.07709239377556663
0.37791359028366867,0.22999525614225322
0.2114334819410633,0.5112650834583824
0.04417085747221999,0.37918856168128945
0.03733457823993609,0.09589220219417034
0.20078639362105835,0.07302634119684201
0.3698557319429817,0.040475264675469254
0.4947965567125895,0.13536483754398834
0.5614768806737431,0.080873313200507
0.5639779711948051,0.01771167526549555
0.5020881581826969,0.0025359531387864212
0.3812551071349484,0.05717312803274992
