P_st_pu,I_F_PV
0.015518336619404816,0.4277072770120548
0.046087470687781754,0.06728613589727965
0.08614893007656568,0.09771061927269777
0.13024694201946743,0.06677510321115582
0.1755007493696457,0.04255264013019632
0.2203391505253228,0.04585396401946391
0.2638175301377477,0.027928747104378704
0.3053100207089031,0.03421721055136846
0.34436681064732216,0.006019500017903874
0.3806439875147241,0.00826118272148347
0.4138669822950656,0.00822861244093779
0.44381054386732244,0.008973303367724478
0.47028730735356356,0.001503755109844838
0.49314104964816646,0.0038461544088034864
0.5122426120324078,0.0013552636632201023
0.5274873925965339,0.0007174151116208086
0.5387937894356682,0.00045410430813330814
0.546102238200828,0.000790039768669168
0.5493746316397187,0.0029781468164138416
0.5485939968710318,0.007653325841221148
0.5437643637468228,0.008324804881442717
0.5349107958839038,0.0024324496485183225
0.5220795913312016,0.0065359174350782335
0.5053386946891759,0.0005099960137064468
0.48477840648377796,0.0009172988284952229
0.46051254405023045,0.0015624370975090088
0.4326803118723056,0.005729678792894268
0.4014493212626855,0.011266622991600226
0.36702052916924083,0.024168447282597753
0.32963647568020693,0.0050213509857941745
0.2895954107823988,0.016601175343559097
0.24727641206330273,0.013946142110630382
0.20318607771863897,0.05576892687288813
0.15805009631618944,0.03856072622840395
0.11300390139096614,0.24884960874387435
0.06985913501832472,0.4143821184766086
0.03267547898482426,0.2843642387053474
0.015214190038007532,0.4488309430610453
0.04562610390471876,0.11142721902064157
0.08564248330240612,0.010347029818170456
0.12976070573719276,0.023132748558223976
0.17507155020845985,0.010091306918323445
0.21998958173493108,0.014498880885183
0.2635627066080222,0.0074860916932631425
0.30516075793798436,0.0028354782696075964
0.344331204525896,0.0021332835816619757
0.380728248357437,0.0017159771921628642
0.4140759000264362,0.0012145467021596114
0.4441477602026557,0.002287449774492266
0.47075548189612987,0.0017120735428210092
0.4937419651676514,0.0011604801415741133
0.5129772436909307,0.0010438099913951085
0.528355955134434,0.0006033911571081375
0.5397957704965641,0.00040576975684777233
0.5472364226116064,0.0016259966273212678
0.5506391193979416,0.0020598836504485954
0.5499862162183083,0.0015890472004879135
0.5452810796651193,0.002068759580968777
0.5365481133898399,0.003604105664252501
0.5238329518485609,0.004176466458528495
0.5072028623238654,0.002930309353107319
0.48674743885118965,0.00267025280691484
0.46257973870951075,0.003462358049931864
0.4348381133901113,0.003300798405045683
0.40368916311200903,0.002413478743078692
0.36933256462833974,0.0016362637062615917
0.33200911314466836,0.0036369879735634212
0.2920144901746311,0.005632472184866295
0.2497236908274158,0.003902127390973879
0.2056363148442145,0.0006428721264438863
0.1604651152518982,0.006106839550691735
0.11531975992351859,0.020935494913822364
0.07195432930707586,0.10432421668322894
0.034319087686864994,0.5304067135147438
0.014961640597956285,0.40634249881526513
0.045246787320243766,0.09592322627300455
0.0852355728889282,0.0212690199709521
0.12938432692678806,0.028019307294119146
0.1747587863586182,0.008482020866043318
0.2197609273122487,0.012607596365032328
0.2634319899950678,0.014281363031550877
0.30513793464597466,0.011330983455020404
0.34442374849691076,0.0019620819267764673
0.38094188829111547,0.003984753454936456
0.41441503108503186,0.003913350899156358
0.4446156855429322,0.004892372100533345
0.4713545605119342,0.0019497820494536104
0.4944737059799814,0.004747136245817723
0.5138423677344226,0.0013199480777775275
0.5293544382524719,0.002210658432506995
0.5409268737589669,0.0013618816327617626
0.5484987146920465,0.001251270697741106
0.5520304933081422,0.003016323562271734
0.5515039015256864,0.011518119399429937
0.5469216503672947,0.009079809880244781
0.5383074906924072,0.02735040553318456
0.5257064000239887,0.04747838159658712
0.5091849743898066,0.04758872759078896
0.48883210661086374,0.06132981913463132
0.46476009812546903,0.05949336676012386
0.4371064501913304,0.15171913910547938
0.4060367527447363,0.031148254402646864
0.3717494006900311,0.022579390723139112
0.3344834398673876,0.022675763157519634
0.29453197657089303,0.01275410110737965
0.2522659179483205,0.005211621277729544
0.20817787379188288,0.02784543646716095
0.16296772400538054,0.03171870385759435
0.11771960422365271,0.011795651764078187
0.07413064598283764,0.05457016919942858
0.03604288549053799,0.3790914315384601
0.014759816929429173,0.21438053493322373
0.044949451994707686,0.1275878563077933
0.08492857991939828,0.11062312906520075
0.12911836400385562,0.0877827098258433
0.1745630536131575,0.058857855232384855
0.21965374728284995,0.029925515222636066
0.26342586333508966,0.07647950830631657
0.30524193179466164,0.11613515326321067
0.3446447052243904,0.012050169363588615
0.3812850406952759,0.014574985957516336
0.4148843719562583,0.009994409671038436
0.4452141742248162,0.007858438968476093
0.47208425190382497,0.0064989670904736195
0.4953358330878213,0.006676285324008259
0.5148373966051588,0.0011694392068027815
0.530482106036026,0.008144540763867477
0.5421862161317877,0.005090705757911272
0.5498880862830197,0.002690001560165446
0.553547583142448,0.008328815612231612
0.5531457443732128,0.016106749598553925
0.5486846339927025,0.017207241173082068
0.540187358135415,0.010769066939803881
0.5276982449855925,0.021807742179229303
0.5112832263843986,0.00807171302679932
0.4910305003359929,0.012779176615102509
0.4670516179558165,0.0033280922856048366
0.43948323462773564,0.0017922997448174415
0.40848993289382124,0.0030806472252816078
0.37426882698310426,0.008591308322689065
0.3370572130051014,0.007049461826846922
0.2971456215598731,0.007414503079460132
0.25490087652638665,0.010440231210949632
0.21080862359919836,0.014443357299787822
0.16555596315176865,0.013809601832282246
0.12020179123410518,0.005891987964921916
0.07638702769844435,0.06572941107967777
0.03784698315594005,0.4555049845574721
0.010587200546409799,2.0330733210835716
0.014608048863397288,0.21330917890238607
0.0447341200125658,0.12320491361393449
0.08472190499576374,0.09149900808435268
0.12896335581820137,0.0703872983744575
0.17448490579055395,0.03873998731263791
0.21966854586857226,0.02070813116234185
0.2635447447465929,0.01052356698392773
0.3054730591464505,0.035899634253292435
0.3449942616713869,0.07990007999726266
0.38175775998850076,0.11127732102815532
0.41548383782272236,0.012530548535438836
0.4459429976550236,0.05470296708840268
0.4729441808193637,0.027488009410964007
0.4963278230203258,0.04247649932072517
0.5159616581990467,0.009141872016675483
0.5317381383560705,0.03106923869981058
0.5435728310172757,0.01797822088410837
0.5514034267719666,0.01963131928440345
0.5551891375964004,0.020927365272173228
0.5549103569407574,0.0034577995649975567
0.5505685112397454,0.0005125487263039572
0.5421860708454189,0.0020777236718357577
0.5298067231149409,0.0031071176202882287
0.5134957437453537,0.013323325270597933
0.49334064341824124,0.021930490806813318
0.4694522297140818,0.0025055177963672235
0.44196631805467484,0.00925398855498947
0.41104648847319114,0.011338442240071954
0.376888578419669,0.02508926534157726
0.33972813781834565,0.03145487721017329
0.29985312708290734,0.04242731199971673
0.25762630107098733,0.011370218219952787
0.2135263833450633,0.07426481387661678
0.16822781693045774,0.08263913315533992
0.12276460434693123,0.020266239598400182
0.07872230227130919,0.07081767654880027
0.039731285395185285,0.043792685735988324
0.011633990998361326,0.4103821256663937
0.014505873814883146,0.03264315550665594
0.04460090483425394,0.0401333334816186
0.08461596303629862,0.0429392969449857
0.1289198138280662,0.04152493769780667
0.17452484588450812,0.030367068083580927
0.21980576240993438,0.0283014454569777
0.2637889785552297,0.033592767496544926
0.3058315468026956,0.03135191330670888
0.34547252124396033,0.012635717818592709
0.38236001449357865,0.003912625708586772
0.41621325623217115,0.009075705742108154
0.4468018388539589,0.006049814478678033
0.4739338834819184,0.007161203854251697
0.49744906418109003,0.008795590160769489
0.5172143931492715,0.0016843560235302042
0.5331216291043457,0.008331126428574748
0.5450856675024341,0.00375655644316231
0.553043543240267,0.008738094453555488
0.5569538253851912,0.005646407022358812
0.5567962740455356,0.020940031385995102
0.5525716883277116,0.025574101503884148
0.5443019125923351,0.002721875580980843
0.5320300027643033,0.002293934330976539
0.5158205873988096,0.004467930590641384
0.49576049840428377,0.0021727055961101274
0.47195980784653224,0.0048967175687661115
0.44455349858579546,0.009901835074189146
0.4137041549435448,0.005165031504180476
0.3796063440898127,0.006124477312688472
0.3424938770290456,0.007805529622848903
0.302652155114684,0.008962703671688567
0.26043988734318474,0.020815631371743516
0.21632893196696182,0.03995345812014258
0.17098122278187125,0.03078363540750005
0.12540626251828985,0.03244697971655859
0.0811351912420514,0.09180827456264515
0.04169549696972978,0.10941629285094887
0.012761094008616183,0.5301993920637039
0.014453043018051698,0.4134075544502491
0.04455001251642481,0.18084005036790096
0.08461117984047521,0.10465397238570916
0.12898821647574427,0.06545028254732274
0.1746833195351494,0.016307702554740032
0.22006576456109117,0.00983306870205828
0.2641588285498243,0.02987874003983505
0.3063175387146782,0.04029414185469988
0.3460794976820592,0.06078327250050549
0.38309168078201083,0.10079738629535989
0.41707236194428926,0.03158240536494275
0.4477902878224111,0.07438874801689342
0.4750528035347129,0.039300059358758486
0.4986988533888858,0.047584711665134366
0.5185947519882502,0.0075256585159499964
0.5346315839760161,0.049468998076414
0.5467235887567603,0.029098102596438927
0.5548071594742886,0.023670888700223203
0.5588402348615411,0.030785811756657105
0.5588019533581025,0.01071771673100033
0.5546924977968685,0.016967731250419903
0.5465330971576922,0.021133342980710595
0.5343661861852428,0.012441257622769021
0.5182557562121971,0.029944947906032682
0.498287969942917,0.060737429006735524
0.4745721731225602,0.015331263502491765
0.44724252488563326,0.0065724371696397575
0.4164606224722618,0.029802147977741653
0.382419771734063,0.028467701183582286
0.3453520555437233,0.014443629810041561
0.3055403325525193,0.002734197870046742
0.26333929732678757,0.018676949342431776
0.2192140132229852,0.04656171225830217
0.17381407628518156,0.06283762518437525
0.1281249252026829,0.06097177244220816
0.08362431518364184,0.07825989657269923
0.04373912778438413,0.13789074988250838
0.013970526305526613,0.20415514038880042
0.014449527461635223,0.19930630210314582
0.044581743652799884,0.1215506122452549
0.08470799038943616,0.08828905891719872
0.1291690056975247,0.06953745406699317
0.17496071074840056,0.04181399021851672
0.22044884371618434,0.028400851842903665
0.2646544733656408,0.015639574030468572
0.30693108819978876,0.004915681781039424
0.34681511074466975,0.013487689529094056
0.383952539578813,0.012310044654984593
0.41806079308473887,0.006389704244798882
0.4489078379788027,0.014935661724891141
0.47630028877194647,0.0025205152592171877
0.5000763929134835,0.00827371379434424
0.5201017924841902,0.003276500479319442
0.5362669181164585,0.0007790113049863692
0.5484853699990677,0.012226943422265353
0.5566929142504525,0.028995323648832946
0.5608468726171073,0.028424048116338658
0.5609257743070138,0.005866258097616974
0.55692919770784,0.0022391915768477477
0.5488777678198522,0.00873546116125621
0.536813309282774,0.0022811580902961284
0.5207991870042423,0.004337507881162346
0.5009209050330287,0.008947031527883351
0.47728709311473344,0.028472797790376782
0.4500310968606208,0.0457236178517748
0.4193135367939179,0.026502972106681028
0.3853264687405366,0.08114843092011585
0.3483002615106574,0.016310083046348064
0.30851525232762717,0.05413998285102936
0.2663221603578756,0.04630058674620029
0.22217933682803523,0.03228819339751461
0.17672423233721116,0.023585646220328986
0.13091869384712584,0.01289992353344817
0.08618819628282208,0.0664363272445489
0.04586149708754677,0.08708180667797116
0.015263944360506702,0.3198470048813828
0.014495522802241912,0.051866021201441445
0.044696494919838424,0.06874137641484737
0.08490683766838006,0.05648398300027901
0.12946258442882233,0.04370113199885303
0.1753573388063428,0.015080003837992162
0.22095521165242032,0.00475685983054582
0.26527600302712767,0.005166735803901107
0.3076721544336803,0.0016530656378639524
0.3476791827508194,0.017616965202715967
0.3849422723884101,0.024570835500508904
0.419178087894515,0.0028837338001877952
0.4501538830444948,0.0069467927720917875
0.477675588152089,0.022926985109800162
0.5015807876240227,0.03878629599811707
0.5217344769262442,0.008418708441932352
0.5380264535527354,0.03674745430687267
0.5503696960737624,0.028370425164207683
0.5586993590567214,0.005247133762181164
0.562972161345751,0.001998495134441508
0.5631660360882434,0.004033996101003959
0.5592799697939261,0.008488441293071546
