P_st_pu,I_F_PV
0.037322526923576224,0.07773003508734919
0.1974760930130459,0.050662486722376665
0.3610469502915037,0.017531289629389286
0.47987037822536505,0.01729108633621773
0.5404395129681872,0.007989658018153722
0.5373371869582401,0.018049955376819093
0.47082748927387247,0.01277747568290069
0.34692543422363303,0.060539921406231385
0.18037912187227434,0.2041660713293221
0.027680636250534747,0.4162873389120536
0.036986832522511184,0.0733267596282111
0.19709613607215148,0.011455357062985103
0.3610740277119383,0.0017173390398670034
0.4804056127393419,0.0020503279080816366
0.5415068169101365,0.0034970885853014976
0.5389120902804572,0.0037148146630403504
0.4728420383186692,0.0027670421754621794
0.34926133276491206,0.0031627320343848874
0.18278622021176177,0.004059973703446349
0.028842046298956342,0.25994857564433826
0.03671262427030864,0.09535773448856391
0.1968340076481807,0.01808257942450768
0.3612296506297582,0.006971193454035771
0.4810715799423176,0.03540573155364167
0.5427026300029069,0.017077516515123736
0.5406098606523443,0.08489931662565167
0.4749709073293674,0.13180300452335694
0.35170039246826196,0.18965525141847608
0.1852827799923092,0.23840321739499598
0.030067096074623496,0.7631503798931124
0.03649954905752952,0.3147718637095344
0.19669025705873816,0.08941579024406363
0.3615140124176466,0.07178734607789666
0.48186791395540535,0.03452136234113224
0.5440259978983204,0.054165506923195196
0.5424289953717306,0.0688795680028166
0.47721214482598595,0.013559613207196347
0.354240398610475,0.006155118952404341
0.1878668136278647,0.009005857629319552
0.03135715079026599,0.2859113154017038
0.036347375252708466,0.060900534167454404
0.19666538805598013,0.024527717988231886
0.36192722965726515,0.15861877861524742
0.4827941649234399,0.11459859213314293
0.5454758834354283,0.035130971215967914
0.5443679155352157,0.011842773704864128
0.4795637337330879,0.05667720303412627
0.35687908294852827,0.10299587125487912
0.1905362764233599,0.4285093314016947
0.03271361998810637,0.8077458015975044
0.03625599164303618,0.07378856168074215
0.19675985016943456,0.031065336448509253
0.36246933469310144,0.020329902603507338
0.4838497949165597,0.025940333232689915
0.5470511663080595,0.018141248993704954
0.5464249694324713,0.005105152037057116
0.4820235980588553,0.007938432696402462
0.3596141327942718,0.012056430753255699
0.19328907615257693,0.059518973097927405
0.034137858979727126,0.13998565819669836
0.03622540742951359,0.10090382509568081
0.1969740322804523,0.07688876674180914
0.3631402697807594,0.21858575826639576
0.48503417418356504,0.12938074821663959
0.5487506417671515,0.07209994699317084
0.5485984336244764,0.186891998007738
0.4845896060408269,0.18492000860267638
0.36244319557564186,0.10868448679382543
0.1961230780094093,0.049811515676589514
0.03563116302260263,0.1303874334857673
0.03625575322599585,0.06359118811103323
0.1973082583819376,0.03082143580552362
0.3639398829020026,0.007369730976139007
0.48634657803710574,0.01714019561048816
0.5505730187457716,0.040443304547754744
0.55088651227937,0.08502608102315695
0.48725957050315627,0.0414347193521065
0.3653638798431848,0.13401038336963594
0.19903610584256196,0.07624820432652504
0.03719479453963008,0.06582627000792146
0.03634728230034095,0.05245620213343304
0.1977627844786783,0.02085108174666415
0.36486792436685617,0.02191623618300013
