P_st_pu,I_F_PV
0.49576049840428377,0.007465846015456252
0.47195980784653224,0.008315926368720201
0.44455349858579546,0.004520993547986501
0.4137041549435448,0.012595465518892313
0.3796063440898127,0.013728349302276937
0.3424938770290456,0.0022412063330941247
0.302652155114684,0.010264266310795668
0.26043988734318474,0.004030268089020756
0.21632893196696182,0.008290558235717012
0.17098122278187125,0.03236293695576175
0.12540626251828985,0.06301647171679309
0.0811351912420514,0.08713560976256347
0.04169549696972978,0.06969445199955496
0.012761094008616183,0.18042515813867435
0.014453043018051698,0.05981138256146682
0.04455001251642481,0.03141827128925593
0.08461117984047521,0.024249499585095965
0.12898821647574427,0.04406280445991657
0.1746833195351494,0.026799976147675143
0.22006576456109117,0.0387005070193041
0.2641588285498243,0.07354176091927074
0.3063175387146782,0.2923244797892645
0.3460794976820592,0.3524423979536157
0.38309168078201083,0.13720888013255966
0.41707236194428926,0.05130568610018016
0.4477902878224111,0.10213272080893372
0.4750528035347129,0.1598522160662771
0.4986988533888858,0.12262182417833353
0.5185947519882502,0.0532353252078591
0.5346315839760161,0.041296682158823546
0.5467235887567603,0.030630123284069766
0.5548071594742886,0.06572225435165663
0.5588402348615411,0.03366688539533726
0.5588019533581025,0.07142990770938035
0.5546924977968685,0.04506131085961513
0.5465330971576922,0.24158989414721543
0.5343661861852428,0.09018417767190734
0.5182557562121971,0.12156852879174493
0.498287969942917,0.28354811470867347
0.4745721731225602,0.11912347827980352
0.44724252488563326,0.059833064973262136
0.4164606224722618,0.11716126537905269
0.382419771734063,0.13043863512471618
0.3453520555437233,0.0306016297288044
0.3055403325525193,0.007124112019516989
0.26333929732678757,0.009849358968381449
0.2192140132229852,0.03158809711698829
0.17381407628518156,0.0739705836413991
0.1281249252026829,0.0710431149585767
0.08362431518364184,0.069746539439267
0.04373912778438413,0.08143468871759674
0.013970526305526613,0.09754256996849481
0.014449527461635223,0.029642350334225295
0.044581743652799884,0.02490277461410889
0.08470799038943616,0.009359156439218367
0.1291690056975247,0.016102488899455727
0.17496071074840056,0.01285770204381702
0.22044884371618434,0.006516384288549973
0.2646544733656408,0.03578765039932491
0.30693108819978876,0.007062909129113146
0.34681511074466975,0.003551287365900914
0.383952539578813,0.007041806228259648
0.41806079308473887,0.0034588947554351356
0.4489078379788027,0.014229750704128736
0.47630028877194647,0.019853511176331898
0.5000763929134835,0.011872197872915324
0.5201017924841902,0.0047062129833195885
0.5362669181164585,0.014453554928995757
0.5484853699990677,0.0063992900445536405
0.5566929142504525,0.019658654646536083
0.5608468726171073,0.019136574773495642
0.5609257743070138,0.06517255117178145
0.55692919770784,0.11496741504218655
0.5488777678198522,0.07386971737756459
0.536813309282774,0.03549835238417401
0.5207991870042423,0.020520153431049747
0.5009209050330287,0.03561051398688611
0.47728709311473344,0.011880499934334713
0.4500310968606208,0.026136300593546196
0.4193135367939179,0.00952858094493621
0.3853264687405366,0.08752645419325007
0.3483002615106574,0.22749262823297056
0.30851525232762717,0.11742838874137947
0.2663221603578756,0.08039741661203025
0.22217933682803523,0.03601884749782319
0.17672423233721116,0.02709364330026825
0.13091869384712584,0.039954948008425764
0.08618819628282208,0.03670954096505108
0.04586149708754677,0.042671716856706315
0.015263944360506702,0.017973351574572125
0.014495522802241912,0.026112369972219458
0.044696494919838424,0.022719140533462908
0.08490683766838006,0.006503158367824418
0.12946258442882233,0.009118886442046443
0.1753573388063428,0.0114629219127893
0.22095521165242032,0.012181629857737481
0.26527600302712767,0.009951097352654216
0.3076721544336803,0.006985313761007936
0.3476791827508194,0.01707752763186059
0.3849422723884101,0.005517368333250826
0.419178087894515,0.012187958843825905
0.4501538830444948,0.02874663128811473
0.477675588152089,0.002779902835802996
0.5015807876240227,0.03137866291497266
0.5217344769262442,0.014732214495709835
0.5380264535527354,0.10944991048224494
0.5503696960737624,0.20449686017151383
0.5586993590567214,0.12343976764221026
0.562972161345751,0.07395233043286129
0.5631660360882434,0.09397200207463685
0.5592799697939261,0.13989018582347346
0.551333995638978,0.11209912669967886
0.5393693400222375,0.13357601216525694
0.5234487530720577,0.019863361554121755
0.5036570916620345,0.03337426876652685
0.48010228094212964,0.09852189543557255
0.4529168644862988,0.07830169352034003
0.42226049811056243,0.01910671817305051
0.3883240011011265,0.07801514922649666
0.35133604535475643,0.07948714899253424
0.31157447246872094,0.0456712229644492
0.2693860722066409,0.11689411908186195
0.2252225775606171,0.08512448391078513
0.1797095043911888,0.05933235040523487
0.13378561167814784,0.01920541624644612
0.08882525968184868,0.009767225003240728
0.04806173766989646,0.030199364104073135
0.016642632048515706,0.3496162000238183
0.014591452347567944,0.17339318279347773
0.044894758804547255,0.10338315640733386
0.08520817041033753,0.0667352909758722
0.12986931348646302,0.1178856257282303
0.1758734547368726,0.02936727735665122
0.2215849968154408,0.05421016257047933
0.26602341515902395,0.052754554206546025
0.3085405986663651,0.05248710494354122
0.3486714348339608,0.07605514746606343
0.3860604578126841,0.13396191410319042
0.4204236811158804,0.013434755749638339
0.45152771350931065,0.01804695252475584
0.47917784837486593,0.013727718999703209
0.503211041686546,0.004275524703318871
0.5234916689676603,0.0036349506451934933
0.539908916168042,0.004750449746284936
0.5523751585588064,0.007661737247306218
0.5608249553366561,0.004410313039858959
0.5652144372275384,0.015473175273072291
0.5655209551897504,0.022478636015977865
0.5617429171263688,0.015748179897009076
0.5538997772669104,0.014154723756414581
0.542032176387754,0.013910414147197651
0.526202262288081,0.06505569777285423
0.5064942570361622,0.12146190172930342
0.4830153936030295,0.3939922921915313
0.4558974262495445,0.17474473231166912
0.4252990596383446,0.3005328732960165
0.39140989205517,0.2629005704768161
0.35445691849931005,0.05679006431845988
0.314715514896727,0.022563031253125126
0.2725285939516073,0.5905297374282279
0.22834137427697465,0.44979528801766167
0.1827676637831367,0.4578162474835874
0.136723663737031,0.6262956533154921
0.09153383533228837,0.5656896719639528
0.0503388012956397,0.15178235964209705
0.018107494717141834,0.3576308839965732
0.014737967543485074,0.20303916656013515
0.045177120692127065,0.05260053194263287
0.0856124388722072,0.3397957397918118
0.13038950678915734,0.22463712294291868
0.17650923634524807,0.05871484516341002
0.22233823931817429,0.013705266629644372
0.26689661005301846,0.06196890580553003
0.30953617942018985,0.02584809470177732
0.3497914822735282,0.006208924399045354
0.38730656704294447,0.0039061865013359583
0.42179689965787875,0.017719289530411922
0.4530285125011026,0.014859543356956268
0.48080610996247847,0.0014953101390754095
0.5049660548694808,0.011065555534796944
0.5253721301475003,0.007330124810165055
0.5419129324672158,0.008329544723740392
0.5545002527855128,0.005828626937690023
0.5630680717708343,0.02020885287736626
0.567571947475069,0.01725888526489535
0.5679886632002786,0.024883127315198435
0.5643160621864141,0.03862886357470692
0.5565730332835203,0.022694035811895587
0.5447996449767157,0.03585336418688288
0.5290574559501391,0.024206763471112214
0.5094300666790331,0.07502132750098787
0.48602403133737004,0.08891966600784278
0.4589703287507802,0.07361709633254553
0.42842672742986926,0.04233442516002876
0.39458162210873504,0.2105128145099537
0.3576603535420273,0.15312567690392953
0.31793586577620725,0.017552622818840475
0.27574725251012283,0.015122178655537385
0.23153333067236323,0.04149491449724059
0.1858964408556539,0.03972348310839497
0.13973077880753385,0.03059114475626027
0.09431216184656137,0.02752398891267115
0.05269146659172925,0.05639561878439673
0.019659060212785608,0.08321109953259864
0.014935945724979749,0.03432034942537999
0.04554425310068868,0.11370685868482029
0.08612008846637839,0.08776433686135131
0.13102342495055705,0.03281833505052143
0.1772647819177738,0.13759001942081778
0.22321488482974466,0.04655303619617527
0.26789538477913705,0.005648559339674301
0.31065854684013794,0.023968271382560535
0.35103882915652707,0.01770644082023606
0.3886799588563194,0.026852597388793132
0.4232969579811151,0.09021847987596363
0.45465535155105696,0.08834141121681637
0.4825593034161545,0.08593619451344715
0.5068446191028894,0.08661685575726202
0.5273745168703501,0.09520869517695016
0.5440370269870852,0.08917838225030168
0.5567433756860042,0.07182588923258909
0.5654269825661762,0.02002861050716686
0.5700428490680202,0.03376777474865691
0.5705672059956846,0.07751920057826875
0.5669973465023087,0.12873462574624953
0.5593516082716833,0.1496389422780171
0.5476695015081233,0.2199231973769006
0.532012009716054,0.13617381008534407
0.5124621257832399,0.08818024775056109
0.48912573937704107,0.022317342124099776
0.4621330688316381,0.015981436088472703
0.4316409628612998,0.1246906703044477
0.3978366318625984,0.3352007252734143
0.3609437874299234,0.38860810111254895
0.3212329789808529,0.22312942444700393
0.27903954438324474,0.16007938288002183
0.2347960192971431,0.17442903618142003
0.18909352939485893,0.14650586175680963
0.14280483468900626,0.10436759831767554
0.09715839368637828,0.022023569998014397
0.05511835039039514,0.871202677779713
0.021297487217427035,1.8702989154853005
0.015186485003662391,0.06109072298370793
0.045996907105073884,0.025277569776083173
0.08673155140443779,0.1102645792790906
0.13177126741989129,0.034836333148900965
0.17814010280682216,0.13065802700098286
0.22421477760137934,0.07390013988955627
0.26901942665614065,0.056325328702912736
0.3119072366627837,0.011620920425710737
0.3524128628503193,0.06739385954407427
0.39017987462396714,0.036716421574038614
0.4249229536348568,0.05938665301939671
0.4564071867057054,0.036854173815838866
0.4844362459310546,0.10422258684598831
0.5088454158195381,0.09469502246024206
0.5294973783940599,0.22967840439787585
0.5462796209228913,0.1301732016436278
0.5591028250660445,0.2140945674752324
0.5678998673775806,0.0739558786078473
0.5726252093284557,0.07861615120456618
0.5732545449641919,0.025100795653812794
0.5697846325187318,0.008907029341911638
0.562233273330389,0.007001002913265935
0.5506394339659079,0.002584435543857622
0.5350635373581669,0.014628482987716572
0.5155879835500089,0.018380539625637248
0.49231801282918636,0.0192845816049983
0.46538309899342534,0.03113148991148591
0.43493918855303654,0.11290756695130312
0.40117232840956385,0.10304327161957348
0.36430462827543547,0.07117566785479007
0.32460428330175795,0.013435302736018733
0.28240294322992754,0.04796559225153597
0.23812698953892183,0.014996151124504998
0.19235659511293174,0.014265165931572685
0.14594366752363414,0.01723234456335712
0.1000706123390443,0.041912958167542945
0.057617923050696934,0.009976887195835065
0.023022580973753707,0.11844725852694295
0.015490896063645038,0.02327499020615809
0.04653590086960656,0.022862309602837347
0.08744723621703408,0.0067689096413515275
0.13263316291929148,0.009912073373943025
0.1791351146230439,0.009819972937320004
0.22533765233340658,0.008118799174409195
0.2702683058184767,0.011023750485448201
0.3132816634548318,0.005843634488227081
0.3539128479326614,0.028616858707295714
0.3918054329485899,0.031072781681088815
0.4266738626339347,0.16264595236959414
0.4582828546694712,0.11747546542256633
0.48643563832038167,0.06852698573017887
0.5109670136733743,0.058829552526372154
0.5317391553456045,0.010862539082543437
0.5486390314720073,0.029208637299245045
0.5615767997834151,0.04758276065002619
0.5704848123291582,0.09548805448545912
0.5753170077757649,0.05355781530075168
0.5760485596879039,0.09662447211267602
0.5726757070963309,0.11485262061305722
0.5652157303783517,0.05743589528030374
0.5537070676868295,0.1260941871547376
0.5382095966142975,0.029472039237945034
0.5188051397803658,0.14513896740785276
0.4955983039969168,0.06491455412841368
0.46871783539070405,0.030964713261949734
0.43831879699526527,0.04187656630180429
0.4045860945201371,0.018028392501056843
0.3677402650643769,0.03463932728467692
0.3280471926441963,0.012074584920728836
0.2858349105197501,0.047057471451224867
0.24152377873150327,0.06899770527263631
0.1956832872923591,0.3449434589243891
0.14914508432895923,0.43258494577716106
0.1030468407287134,0.3717034067045558
0.06018852723402012,0.07835221859176672
0.02483381567644359,0.3959790163007342
0.015850690573305203,0.022260675422449853
0.04716210515603881,0.020697720471895328
0.08826751501016064,0.006451993975419381
0.13360915809268908,0.008941674454752037
0.1802496268835616,0.006285630289097441
0.22658312466039937,0.005117611932943189
0.27164146644274295,0.014120824247103146
0.31478111260662067,0.010873569213231066
0.3555379189758453,0.007628429606365448
0.39355562327317484,0.005379208869009206
0.4285485339304662,0.004371637701765836
0.46028106813078634,0.008167120182698934
0.488556061217103,0.0013023503185961027
0.5132078656261023,0.006230914760472497
0.5340981777207184,0.013041896404238185
0.5511134707488115,0.01763555399170896
0.5641633995836921,0.005201373127410366
0.5731798107667988,0.008102746674068066
0.5781161377998979,0.009542580608026265
0.5789470505315938,0.009269350858219203
0.5756682850024546,0.005409278640028778
0.568296616522513,0.011873725417182962
0.5568699705906793,0.0024774780101398646
0.5414476952540105,0.0020992651348557497
0.5221110517540558,0.0053312446183162365
0.498964030021571,0.0052061400675143055
0.47213466620464717,0.0068085188696567125
0.4417771596078098,0.008257239893130394
0.40807529836526935,0.005972151874333703
0.37124807799151993,0.006725728373321898
0.3315591169115935,0.021871772198299878
0.2893329069254857,0.012142196043560212
0.24498392402408223,0.023732005696895504
0.19907125128393163,0.03876642420155135
0.15240687649231824,0.05039499047383644
0.10613862374709494,0.05226853100286252
0.06286984854651748,0.061564240205774085
0.026755514251755347,0.19777429283749798
0.016285647255287708,0.04772999819754981
0.047912152605863886,0.029906306262016125
0.08924213780990273,0.03158982502977235
0.13475858106089866,0.03949934203145781
0.18155000337926802,0.02552439024852234
0.22802283360013104,0.016711680767284083
0.2732145859097452,0.010144926647724282
0.31648440749446255,0.010101245728121854
0.35736938321076517,0.00767095219442655
0.3955137321195167,0.017518044936882835
0.43063183921082837,0.010726390234835313
0.46248796890299504,0.012062210595949426
0.4908846691453189,0.01879317002535022
0.5156559240392871,0.05460793121622613
0.5366630124586875,0.018948509285579063
0.5537919605193241,0.010371816032584502
0.5669519585718122,0.006060005948478255
0.5760743789345425,0.0042436352565968765
0.5811121757388718,0.04169204083459326
0.5820395364135208,0.04062493545905605
0.5788517114075046,0.028149690586227946
0.5715649847467449,0.010974067986745616
0.5602167794617735,0.012219657703800315
0.5448659204194645,0.007861935688061428
0.5255931095583979,0.010945050591553589
0.5025017169848743,0.003913102815224949
0.475719059864538,0.003532816550827127
0.4453984573532413,0.00613986070324503
0.411722554517127,0.01766993440712641
0.37490876895698655,0.03974690546173744
0.33521840529893393,0.03235235615872438
0.2929723556532943,0.011376773368730725
0.24857915521607735,0.03334414542249257
0.20258746504334377,0.011636071898597085
0.15578976308387724,0.0472043174716146
0.1093459066431683,0.024706147123750508
0.06566274989406884,0.007888923288895176
0.028790033000277496,0.005435670412690867
0.016798704963385612,0.028623423115597606
0.04878792659974912,0.024053516890298058
0.09037209496600045,0.016397287631476305
0.13608183697256052,0.0056134755605920655
0.18303624687923975,0.024202550693850845
0.2296564812711761,0.03473592786639168
0.27498712471960673,0.020071587167310685
0.3183908034780182,0.03205971729998261
0.35940631502661263,0.008538190802720192
0.39767867008578145,0.07332150740756237
0.43292253843919837,0.07468081294544958
0.46490217709899484,0.10301799453921098
0.49341995178970527,0.05165216394370387
0.518309556856068,0.044878815944420745
0.5394319141201903,0.039107276758859534
0.5566726502626456,0.019791356603115155
0.5699405295772523,0.053946000879584684
0.5791664817153699,0.01863332655795944
0.5843030076127261,0.04285043275550475
0.5853238340626695,0.037287586038103615
0.5822237439092808,0.011513385201989908
0.575018544375357,0.018512588629499515
0.563745167046838,0.016421881133632438
0.548461920995267,0.047466073891306866
0.5292489521995821,0.03257664106253149
0.5062090096089461,0.02300294606313205
0.4794686845044619,0.018281533561723365
0.4491804022875635,0.012569622949060166
0.41552564332706365,0.01476639173598109
0.3787202164464355,0.015796119869832433
0.33902307210394617,0.022535136151995722
0.2967514560363302,0.027263757899262393
0.25230792304919325,0.04678433404755962
0.20623072256325145,0.04379653086572549
0.15929300932060722,0.0423868527185316
0.1126136915220381,0.07918603297996667
0.06852471943638784,0.04554862304016977
0.030912024837503972,0.0687902864248938
0.017374364807268203,0.019774831973558202
0.04975512012305138,0.05050666728586284
0.09160851593626702,0.08614176277257923
0.1375195705682827,0.027840645523084708
0.1846413445170491,0.06386361708473345
0.23141130437842017,0.054289019234338716
0.27688188642674166,0.01644376406954066
0.3204196110987667,0.04960530732464565
0.3615652250340674,0.049128509322668164
0.39996467442492434,0.03229628033149765
0.4353330067775361,0.051967970640273684
0.46743453541184943,0.11426534886972575
0.49607149009864643,0.22698216253670037
0.5210773109759246,0.03312859608751407
0.5423125916153774,0.09043589303886994
0.5596625837330967,0.13994441658363888
0.5730356472496944,0.0723497464278153
0.5823622890221837,0.01590609967391163
0.5875945755148478,0.12569680113347026
0.5887057908984277,0.08182627743494165
0.5856902680328194,0.028220860809895457
0.5785633548152708,0.0316976330384316
0.5673615089422575,0.02917724144428518
0.5521425415670442,0.19362427013528608
0.5329860612245483,0.1145448180544033
0.5099942153356959,0.08683263088272633
0.4832928908324989,0.11156125655443636
0.4530336441267954,0.09353428557820896
0.41939682127719496,0.051289543431401
0.38259666270164094,0.046297876004943596
0.3428898234539218,0.02884181302595545
0.3005899968667527,0.02214981726227479
0.25609392193305547,0.039615305588903665
0.2099297501448464,0.13084387306831616
0.16285195912073439,0.07868742607157637
0.11593986180342608,0.24484989919425665
0.07145371849549524,0.22278172187347664
0.033119908370507,0.20174834293619776
0.018015032885048604,0.17819103295746527
0.05081486487502852,0.028564083592872307
0.09295167159571914,0.13046177993723448
0.1390715358294854,0.10902769602997554
0.18636470886595669,0.04078864222431321
0.233286463757298,0.00999585864487489
0.2788978292916172,0.007577258978147704
0.3225696153092823,0.009408335702455164
0.3638447439023085,0.020759706945350554
0.4023702350291625,0.04043417949289661
0.43786160381055994,0.04522635570669756
0.47008328189319004,0.004977650333058977
0.49883740844663615,0.05087800895517379
0.5239572044857804,0.031207544915456333
0.5453029639414618,0.03609046715103427
0.5627595880310651,0.014340305638570961
0.5762350540792858,0.014947595861024713
0.5856594661980392,0.0238496509605666
0.5909844753083736,0.028501001878950865
0.5921829412083436,0.04034853980215202
0.5892487646500664,0.016555032068350954
0.5821968519515021,0.08664568122920989
0.5710632047572324,0.0965903612626159
0.555905154477148,0.021159383224069454
0.5368017910423343,0.08528175133118965
0.5138546803457497,0.10370103957769854
0.4871890269240317,0.033195308716772114
0.4569555434807715,0.031105466581860617
0.4233334727538582,0.051379318317088765
0.386535527902463,0.06308079485330241
0.3468161282641771,0.1489919850086362
0.30448550973588656,0.03939844257011462
0.25993476073156824,0.10082128488718418
0.21368224748745301,0.0868322815540737
0.166464409838671,0.22316935902786478
0.11932229756137865,0.30720484631864753
0.07444765934493215,0.08673998934813398
0.035411897006253565,0.27798481830646793
0.018723244798189934,0.017253269391790484
0.05196829186348892,0.016910119189081366
0.09440177641446078,0.006323552703056275
0.14073740467595833,0.008687333809180022
0.18820565816959356,0.004022491535577069
0.23528102044868093,0.0068586384659949885
0.2810338100873374,0.00467557622910517
0.32483950023117514,0.02291598634008626
0.36624340368265196,0.025970566524004476
0.4048937465161017,0.02109160845288233
0.44050659804106396,0.03324627823456318
0.47284656836947997,0.01802496761519813
0.5017157503735898,0.01760162252499814
0.5269471804658482,0.044364406624261075
0.5484008812911239,0.049435018531481266
0.5659614279571403,0.05174596579696172
0.5795364370159346,0.043189610178805994
0.5890556299887193,0.04106334449079801
0.5944702613481412,0.034698774597945514
0.5957527849594565,0.06582793655776285
0.5928966875517866,0.04225610394413524
0.5859164518294355,0.06419783861727275
0.5748476414543158,0.07709752151626248
0.5597471265126783,0.0889391465925274
0.5406934974409936,0.04399193295282528
0.5177877588965207,0.12066571306589689
0.4911544553158708,0.11607859533848792
0.4609434813688038,0.07062301895963632
0.4273330079673019,0.05137831769714638
0.39053426273438724,0.046031031813304125
0.35079948963617347,0.04170004740091544
0.3084355626676198,0.2061771046022061
0.2638280848615823,0.13048493481948822
0.21748594768499868,0.33975823373344527
0.17012818369746763,0.306121697071027
0.12275888566219481,0.15912958567296906
0.07750442035180868,0.0925752885497201
0.03778602988865687,0.2355645946790497
0.010141220004193607,0.4569178429336763
0.01950165426464152,0.05327976362872914
0.05321653430468766,0.03958222024095439
0.0959590022936672,0.01786904659517002
0.14251678655281763,0.007121114505186305
0.19016343897157792,0.0031336388776378177
0.2373939599197494,0.001595620420705412
0.28328860920037474,0.001173000048282141
0.3272278746684744,0.0012437398966512274
0.36875966345673133,0.0037188374648266164
0.40753353377431173,0.0009798490009196904
0.4432661921483753,0.004768954984276421
0.4757224852752967,0.001821727542994126
0.504704502876525,0.008203296309797131
0.5300451306598524,0.003558505781147827
0.5516041480060321,0.009838688829365573
0.569265828175102,0.015630343255227296
0.5829374487591316,0.10906972326637755
