I_F_PV_Medium_Freq
0.2879028788228595
0.1556121669869828
0.11525615882028124
0.06957423786315571
0.05182673695729686
0.018882979555127355
0.004364693154901886
0.01365345444000466
0.01814873680398297
0.004960584524491244
0.009540369353574524
0.009151418937508269
0.012338200364403647
0.010695257610280126
0.003951523055335808
0.006805594323789794
0.009781483886453363
0.011480127808331957
0.021988720671091477
0.008560947786620582
0.007838985043140238
0.001114588409696809
0.005022057233951652
0.009225558057537603
0.005963227331150325
0.03212959628143274
0.01713078052041472
0.013558259098629082
0.07185407851476075
0.07814829847356303
0.03206391218221008
0.05602756878872697
0.19064194472550502
0.021535759794156215
0.044910860333386086
0.19679183330827038
0.3115104550806153
0.27614974668306796
0.12175294080644058
0.007589989213950206
0.01758849492537347
0.008755891065801082
0.003604979607834568
0.0005868786986452659
0.0007918489782982335
0.00113187557968662
0.0007571340327874862
0.0016124892294925414
0.00098591719236693
0.0009410478255737875
0.0007544809799164392
0.0018270627714214473
0.0028439365830994056
0.0009456569414426314
0.0014159147935790405
0.0001326310645751434
0.002745331793444383
0.0022749661254804687
0.0013654851696192991
0.0013116605078091143
0.0014528783567610056
0.00140387600855946
0.00230786323603002
0.0022132785388669727
0.002162223228150393
0.0020919230275741837
0.000935019211053837
0.0019640233563141536
0.0018976198740943552
0.004305730710733055
0.01140560436286498
0.037697515915130674
0.17138928498536377
0.19165832813435105
0.40451036131582674
0.15624594393578803
0.01704431543049995
0.01688873363316131
0.0010042327960613552
0.0069942343835947005
0.0032705619188110203
0.01329258631169132
0.00744966288283319
0.0021048850341142274
0.011918325640634435
0.04088898676487866
0.05898737620459865
0.007639250458599222
0.007048709367848041
0.008711767937548276
0.011573136278562686
0.0025242199022265893
0.014560996466180363
0.07782741659468377
0.09964720351378199
0.02928630061708031
0.049211777110621004
0.022152905177145858
0.12424820490699454
0.06168171252965263
0.06774311203672065
0.22069133190990087
0.09564222359498893
0.10952926789491065
0.0901319238236161
0.0780855445379807
0.11352906133220332
0.10302758714299026
0.1464016045459899
0.14449850047615007
0.08005981878242073
0.5026275440461552
0.1634586819573764
0.06082860816738771
0.11765239122839562
0.1322744125595743
0.1939561142272691
0.02374160487528143
0.05082607238126417
0.045963868545023295
0.021177693963431717
0.02349554099709122
0.04504567226902708
0.04536548547538863
0.0668157495072348
0.02495356972310292
0.06864678617579077
0.04103865676634273
0.010922457648615715
0.056618014673642414
0.11962724965798673
0.01566698171409172
0.012300032933138272
0.005671470280108879
0.0013391472293409897
0.001403518480773156
0.003753247377202333
0.005738087736007285
0.0004084433353398379
0.002826634603496851
0.00639202265130741
0.0020172059016727866
0.0006040866427970136
0.007610231366018362
0.011949983731096873
0.013544315398479459
0.13458978890498555
0.1123140368217799
0.8739978931500033
0.0302278893359154
0.020997281525115315
0.018812946182444144
0.03520023616300595
0.03759868384695245
0.03371189498618278
0.1364248359042835
0.03218317365566562
0.15074719287079666
0.1946542257087401
0.1761335841518967
0.07456974718338256
0.026036225934526713
0.036639511292525136
0.014328248379854138
0.01972176674291377
0.009824674450594185
0.005584446384098172
0.004002036793355441
0.009437553301547282
0.010809702884643361
0.008556452313563683
0.03565045313535175
0.04116427873308541
0.020115026815457963
0.06669284820639546
0.08929357627306307
0.047582771590228085
0.11107889014752934
0.1621025780415744
0.4451644722822123
0.21255410913429376
0.23544097893704471
0.3106728204251006
0.05277333198747095
0.014329669031783596
0.0523551694333561
0.08035796639664518
0.05799566397247794
0.11281488135467437
0.05427134390217325
0.04390780173872379
0.029050569246169264
0.012303940860386458
0.0033639423732562085
0.008025278974394713
0.03702772429883811
0.007447163775471063
0.021568396581557965
0.004172988761135424
0.014731033508265155
0.010637247345246036
0.00797377038685228
0.002583405384645579
0.007587684470460765
0.0026986448316756676
0.00515773793717281
0.0010253633377012752
0.005841094449348339
0.007744196779395987
0.006957620980943288
0.007609936867137651
0.004053227228127408
0.011037350824846092
0.011717035123987984
0.001851740777779772
0.008202759649057178
0.0031462067974999813
0.0058439636961368875
0.021112635109994674
0.03603029353693761
0.041511979655853196
0.031449368991121336
0.02914020185934231
0.055080443196175104
0.027152199341651726
0.08634308121795291
0.09472043199909394
0.05953622347021401
0.055801007493068426
0.10916088888177922
0.4073348132283129
0.4626368799852549
0.17187984736688283
0.06160651616754671
0.11925242615395425
0.18206422035020917
0.13658606689825786
0.0581256820082079
0.04427000025992908
0.03229185814207817
0.06820255462274841
0.03441165615313864
0.07194512687837172
0.044726393567598985
0.23628528184555914
0.08687937281250006
0.11527848625584548
0.26440339141133495
0.10908242738500151
0.05370500329932453
0.1028120614346626
0.11152747057750698
0.025370455758500568
0.005700658008604489
0.007580054640226882
0.02278750563012077
0.0490058584430435
0.0402565301266208
0.03485826523727566
0.03403404673136193
0.017577656864476578
0.03106270666812888
0.1069647449535157
0.02700502769874942
0.011592005672228078
0.031402971584996844
0.006429750936214162
0.05003976143617396
0.009622229616516443
0.0052352840059236285
0.008172919363109063
0.0040376326662328885
0.01653294742122646
