P_st_pu,I_F_PV
0.037322526923576224,0.39551686988833024
0.1974760930130459,0.09394191834197285
0.3610469502915037,0.02101277316180085
0.47987037822536505,0.00971487119925424
0.5404395129681872,0.0028222807887088356
0.5373371869582401,0.015631164967394598
0.47082748927387247,0.005681313073568909
0.34692543422363303,0.05060144669943439
0.18037912187227434,0.15867264967371442
0.027680636250534747,1.1665790028681275
0.036986832522511184,0.5199538008896406
0.19709613607215148,0.04841348875472157
0.3610740277119383,0.003960323914378421
0.4804056127393419,0.005854988119908164
0.5415068169101365,0.004357471618948799
0.5389120902804572,0.011335079625913933
0.4728420383186692,0.01204783790486671
0.34926133276491206,0.011354270593949837
0.18278622021176177,0.016261419196531016
0.028842046298956342,2.0887861791854023
0.03671262427030864,0.4440231427737209
0.1968340076481807,0.050863377348647064
0.3612296506297582,0.009134539147542456
0.4810715799423176,0.010291479738519056
0.5427026300029069,0.0036821813296516537
0.5406098606523443,0.06657001576172152
0.4749709073293674,0.16127491178339615
0.35170039246826196,0.04055774813752182
0.1852827799923092,0.09681645628913889
0.030067096074623496,1.3887520057723863
0.03649954905752952,0.5279518544538842
0.19669025705873816,0.1388003931573062
0.3615140124176466,0.08899130655774845
0.48186791395540535,0.024139655944426856
0.5440259978983204,0.013850679530849692
0.5424289953717306,0.03481328768453025
0.47721214482598595,0.021176724474353526
0.354240398610475,0.02752113845512924
0.1878668136278647,0.05140065319231462
0.03135715079026599,1.775451899564477
0.036347375252708466,0.4742278509869145
0.19666538805598013,0.10481499981156832
0.36192722965726515,0.2893715498371099
0.4827941649234399,0.13802657784480127
0.5454758834354283,0.05531288704281843
0.5443679155352157,0.003852011557260955
0.4795637337330879,0.04088419642552308
0.35687908294852827,0.1062898225868963
0.1905362764233599,0.23144607835522937
0.03271361998810637,0.38536360949367404
0.03625599164303618,0.1375518546949096
0.19675985016943456,0.12277332342550211
0.36246933469310144,0.045727919610818506
0.4838497949165597,0.026730636810167567
0.5470511663080595,0.01827910179958231
0.5464249694324713,0.05452480173426493
0.4820235980588553,0.012925645479530793
0.3596141327942718,0.026265227387492842
0.19328907615257693,0.11561525320032844
0.034137858979727126,0.7274379978356237
0.03622540742951359,0.7227643538679026
0.1969740322804523,0.05314687799940468
0.3631402697807594,0.2026807727647196
0.48503417418356504,0.17069749255707978
0.5487506417671515,0.0810804680411792
0.5485984336244764,0.0683912652854826
0.4845896060408269,0.13317784630278048
0.36244319557564186,0.0880649210147067
